taxon,COG_number,LFQ.intensity.HiSF_14spcs_m04_2_147,LFQ.intensity.HiSF_14spcs_m06_2_148,LFQ.intensity.HiSF_14spcs_m07_2_149,LFQ.intensity.HiSF_14spcs_m10_2_150,LFQ.intensity.HiSF_14spcs_m13_2_151,LFQ.intensity.HiSF_15spcs_m03_1_132,LFQ.intensity.HiSF_15spcs_m07_1_133,LFQ.intensity.HiSF_15spcs_m09_1_134,LFQ.intensity.HiSF_15spcs_m14_1_136,LFQ.intensity.PEFi_14spcs_m00_0_127,LFQ.intensity.PEFi_14spcs_m01_1_128,LFQ.intensity.PEFi_14spcs_m02_1_129,LFQ.intensity.PEFi_14spcs_m04_1_130,LFQ.intensity.PEFi_14spcs_m13_1_131,LFQ.intensity.PEFi_15spcs_m05_2_142,LFQ.intensity.PEFi_15spcs_m08_2_143,LFQ.intensity.PEFi_15spcs_m09_2_144,LFQ.intensity.PEFi_15spcs_m12_2_145,LFQ.intensity.PEFi_15spcs_m14_2_146
Bacteroides thetaiotaomicron VPI-5482,COG1196,0,0,0,0,0,0,0,0,0,0,0,0,124100,0,0,0,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG1198,0,0,0,0,0,0,0,0,0,254560,0,201540,258810,190450,0,0,240260,0,0
Bacteroides thetaiotaomicron VPI-5482,COG1208,2782400,0,7230800,1877000,1686900,0,0,121220,0,7095530,4631700,4277530,3359980,4170600,2493990,3286900,3433200,0,1388900
Bacteroides thetaiotaomicron VPI-5482,COG1217,0,0,0,1048100,0,0,532430,1079100,597210,1677200,1154700,1399900,1358500,2117500,1022500,2752500,1626400,0,2412400
Bacteroides thetaiotaomicron VPI-5482,COG1218,685320,2278600,0,2473200,0,0,1511600,0,0,3586100,3104900,4260200,3714600,2681900,2034000,1897200,3244400,0,4981600
Bacteroides thetaiotaomicron VPI-5482,COG1225,815800,1400000,1227600,1399800,1290600,0,364070,2402000,0,2710210,4170700,2378200,3799500,3311700,3789000,2722620,2703910,1910900,2964600
Bacteroides thetaiotaomicron VPI-5482,COG1228,0,0,612170,0,0,0,0,0,0,345250,374360,0,0,0,299650,0,241240,0,0
Bacteroides thetaiotaomicron VPI-5482,COG1246,0,0,0,0,0,0,0,0,0,0,853500,642400,0,0,857940,0,0,640320,0
Bacteroides thetaiotaomicron VPI-5482,COG1249,1141600,1865600,1344300,935220,1195900,3224900,3812300,3452300,4367900,1608300,3275000,805880,0,1344000,1267900,1273400,1687400,1886600,844270
Bacteroides thetaiotaomicron VPI-5482,COG1252,0,0,1946600,0,0,0,0,0,0,1513700,1174000,1356600,1488300,985180,1773400,916650,713510,1481200,1102500
Bacteroides thetaiotaomicron VPI-5482,COG1253,787910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG1256,0,0,0,0,0,0,0,0,0,596337,26281,967030,694690,205970,1058634,523320,0,0,152100
Bacteroides thetaiotaomicron VPI-5482,COG1269,0,706290,0,0,239670,0,0,0,0,3315800,2073000,2304900,2220000,1798000,3947700,1592200,2010600,1370300,667780
Bacteroides thetaiotaomicron VPI-5482,COG1271,0,0,0,0,0,72121,0,0,0,2850900,1500000,0,0,2391100,0,0,972100,0,0
Bacteroides thetaiotaomicron VPI-5482,COG1287,0,0,0,0,0,0,0,0,0,3125300,2902900,2858100,2197200,2448500,2689400,1790300,2250200,0,2107900
Bacteroides thetaiotaomicron VPI-5482,COG1297,0,0,0,0,0,0,0,0,0,416690,187030,341380,893780,0,658760,537510,472610,1320200,506600
Bacteroides thetaiotaomicron VPI-5482,COG1305,0,241400,0,0,957310,0,0,616400,788790,4410800,5197900,3425200,4008260,3055600,2527300,2813700,2870300,2787200,2817200
Bacteroides thetaiotaomicron VPI-5482,COG1309,0,0,0,1031700,0,586360,0,0,0,2202970,823830,1395600,2089960,1693300,3153400,0,0,1892720,1100600
Bacteroides thetaiotaomicron VPI-5482,COG1328,0,1121600,0,1183200,1277300,0,3617700,0,1659900,5146500,10482000,7283300,2514000,5797900,5073700,1642600,4128900,4037700,1296800
Bacteroides thetaiotaomicron VPI-5482,COG1331,424770,0,0,74713,0,485550,0,0,0,132390,0,0,0,0,688420,0,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG1360,7243200,8609900,6858500,8115400,7560600,14096000,15631000,19633000,4005500,9772300,7351700,7039600,8850500,10641000,13199000,9232500,9151300,13606000,8527200
Bacteroides thetaiotaomicron VPI-5482,COG1368,0,0,0,0,0,0,0,0,0,525660,989040,0,875950,1003900,1387200,835720,0,0,585580
Bacteroides thetaiotaomicron VPI-5482,COG1373,1097410,235390,0,604440,742350,1102600,1703100,1522720,2967800,17761600,11103300,18069900,15232100,18547400,4250290,19600300,17830600,18244900,6446200
Bacteroides thetaiotaomicron VPI-5482,COG1385,0,0,0,0,0,0,0,0,0,477340,296970,0,0,0,0,0,0,0,718820
Bacteroides thetaiotaomicron VPI-5482,COG1387,2841200,1467400,536910,1130100,1881600,31599,0,0,0,307780,236600,407030,159220,0,371510,387270,253370,0,598020
Bacteroides thetaiotaomicron VPI-5482,COG1388,1215200,1831400,872170,965340,749870,2930800,2945000,5471700,4867800,4494000,3215800,3423500,3851300,2078330,2970630,3447900,3439100,1648800,2509050
Bacteroides thetaiotaomicron VPI-5482,COG1390,4130000,7584500,4902000,4829700,6294800,3935200,0,0,0,2920100,3719800,2522900,2912000,2205700,3074300,7028600,1936400,3828700,1426400
Bacteroides thetaiotaomicron VPI-5482,COG1393,0,0,0,0,0,0,0,0,0,1252000,1164900,1373300,913270,984390,775440,900650,1340500,0,0
Bacteroides thetaiotaomicron VPI-5482,COG1396,620940,1002740,2211880,2105810,1049680,0,0,3409000,0,5681500,3768320,7135700,5746500,4904300,7472200,2843390,3976080,3862100,3993810
Bacteroides thetaiotaomicron VPI-5482,COG1404,1111700,2612300,0,0,0,501550,1370100,1764500,0,1273900,0,0,0,0,1658300,0,0,4238100,0
Bacteroides thetaiotaomicron VPI-5482,COG1409,12307000,12975000,11178000,7227600,9741300,11179000,8196400,7532600,8116700,9291500,8931210,7097900,8724900,7763300,9268600,4961000,9765200,5833500,7418000
Bacteroides thetaiotaomicron VPI-5482,COG1410,85412000,75173000,0,61950000,0,4671000,0,0,0,2252100,0,0,3348900,0,0,0,0,2790200,0
Bacteroides thetaiotaomicron VPI-5482,COG1413,1504000,0,2866300,1376900,0,0,0,0,0,3453900,1323300,3250400,931890,649440,0,1124300,1085900,0,1394600
Bacteroides thetaiotaomicron VPI-5482,COG1418,0,0,0,0,0,0,0,0,0,122400,0,138750,121730,146720,59611,0,153730,0,0
Bacteroides thetaiotaomicron VPI-5482,COG1429,0,0,0,0,0,0,0,0,0,3258750,0,1416600,0,0,3405500,0,974030,2657900,0
Bacteroides thetaiotaomicron VPI-5482,COG1435,2944080,999260,1097010,737240,2985680,2826300,2836020,902940,1180160,347619900,179475420,243126330,263809700,290386800,141841160,75870100,105561200,92936600,85610900
Bacteroides thetaiotaomicron VPI-5482,COG1449,3541900,4489200,0,5396500,4359900,6140100,10455000,10897000,14457000,23626000,17480000,22861000,23547000,21214000,23983000,18434000,12021000,22511000,7756200
Bacteroides thetaiotaomicron VPI-5482,COG1452,0,0,0,0,500560,0,0,671320,0,983040,1227300,1623400,974140,753500,1119900,647610,894900,0,711030
Bacteroides thetaiotaomicron VPI-5482,COG1463,0,2252100,0,3329700,0,774260,583380,0,874110,0,0,0,1036600,0,2050100,0,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG1470,0,1803800,203810,1968800,0,0,0,0,0,16183000,12257000,9936400,10977000,7575600,523410,6774300,5263100,1060700,6640700
Bacteroides thetaiotaomicron VPI-5482,COG1472,606060,1437300,2273400,1066100,1284800,939140,943560,4547200,2246900,3186680,5004800,2825890,3153350,1854490,7469310,1461750,401370,3874660,3020380
Bacteroides thetaiotaomicron VPI-5482,COG1475,0,1041900,1908600,1955820,1498740,0,0,0,4746600,7651500,5686990,6319500,2669080,5614890,5582560,6749300,3950380,3778750,4776810
Bacteroides thetaiotaomicron VPI-5482,COG1479,0,0,0,0,252400,0,0,0,0,1126430,1233550,1154210,752990,624550,0,1048860,1218570,864730,0
Bacteroides thetaiotaomicron VPI-5482,COG1480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1412200,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG1490,0,0,0,0,0,0,0,0,0,654380,341780,0,296530,1062700,203140,0,0,0,192550
Bacteroides thetaiotaomicron VPI-5482,COG1501,0,965740,1412800,0,1780300,2919200,3215000,3174300,964640,9529400,4483400,5628100,3935600,5123000,5401100,5191580,2145300,5589800,1444810
Bacteroides thetaiotaomicron VPI-5482,COG1506,3393400,1316300,1787200,7097100,6.00E+06,3152200,2682800,2561800,4816500,11671000,10180000,7795500,9760000,6527900,8078300,6787500,12571000,5717900,8661500
Bacteroides thetaiotaomicron VPI-5482,COG1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208320,0,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG1523,529070,1209000,1010700,3316290,2853990,1684058,0,0,0,5286460,4882560,7794810,6892900,0,8943300,3174050,4502800,4775200,2963900
Bacteroides thetaiotaomicron VPI-5482,COG1527,6203900,6296200,3750000,3826700,0,7486900,7297400,8700300,2766800,4482100,3958300,2157000,2307300,2501300,4837400,3145300,4929000,5932200,2899900
Bacteroides thetaiotaomicron VPI-5482,COG1530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426150,532670
Bacteroides thetaiotaomicron VPI-5482,COG1538,30724300,17537410,11734380,11219000,30399950,12503200,11378900,22060000,27548070,42677910,23460420,31741710,25606670,23777280,33002550,26711200,21716470,36008630,39228420
Bacteroides thetaiotaomicron VPI-5482,COG1541,683620,797530,0,1244100,1282960,0,1291780,917370,780060,7717900,3993500,6483400,5208700,5312700,5154900,5726100,2909630,4270380,2763700
Bacteroides thetaiotaomicron VPI-5482,COG1554,401470,1393300,5169880,748710,872530,992580,2174300,0,1347900,3846544,640190,3670000,3241530,2845200,7232900,1634900,1372200,3670400,1283500
Bacteroides thetaiotaomicron VPI-5482,COG1556,0,0,0,0,0,0,0,0,0,1170100,1227000,1770300,1884100,0,0,336090,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG1561,5505800,0,0,0,0,0,0,233980,0,735800,812050,761590,831950,687950,1195000,691910,789550,1235300,572630
Bacteroides thetaiotaomicron VPI-5482,COG1579,0,0,207750,0,577010,0,0,0,37473,16080000,10451000,13177000,9645900,12176000,1230400,11758000,8654200,923930,6928200
Bacteroides thetaiotaomicron VPI-5482,COG1587,0,0,0,0,0,0,713610,0,0,1142300,603010,709380,495200,630040,0,0,697010,0,688010
Bacteroides thetaiotaomicron VPI-5482,COG1592,57363000,65237000,90804300,87146000,72003000,398766000,41549000,28582100,42719100,90392000,64374000,81178000,63648000,100804000,163445000,219292000,123515000,186442000,245829000
Bacteroides thetaiotaomicron VPI-5482,COG1595,0,0,0,0,0,477150,0,0,0,627800,409290,422420,1044350,707390,1166510,306020,178110,795100,0
Bacteroides thetaiotaomicron VPI-5482,COG1596,0,880408,1931900,977370,0,6160700,7420100,2386300,1123300,9148640,5696900,6310730,5011120,10222540,7377290,14587000,6141520,4487280,6969100
Bacteroides thetaiotaomicron VPI-5482,COG1597,358550,273590,0,108010,256160,0,469150,0,921200,1260900,815480,826250,702090,716070,870280,624910,486440,239240,492620
Bacteroides thetaiotaomicron VPI-5482,COG1605,0,0,0,0,0,0,0,0,0,3847200,4780000,2153000,3537200,2337100,0,1731200,2515900,0,1265600
Bacteroides thetaiotaomicron VPI-5482,COG1610,701070,917190,0,1273700,956550,0,0,0,1106800,1662100,1782000,3919600,1707500,1760400,2668300,1041600,1434900,1886500,869460
Bacteroides thetaiotaomicron VPI-5482,COG1621,31627300,40230310,37675600,37669400,42067300,58906200,88795600,92451570,86820700,64669370,55456490,49252200,43314390,39241800,68658100,29968200,35947600,71619220,40222400
Bacteroides thetaiotaomicron VPI-5482,COG1629,421748420,502571560,564318230,464643281,497454760,827403423,779300712,1133568050,908958130,1766651549,1584049040,1561736380,1336064290,1321525420,2110242030,1249400930,1235401180,2200472030,1188974630
Bacteroides thetaiotaomicron VPI-5482,COG1640,0,0,0,0,0,403480,0,0,314980,569620,0,0,0,762920,0,0,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG1649,0,1515200,0,1227200,1310600,0,0,0,0,2025400,0,0,0,0,2669500,1358500,0,1875000,0
Bacteroides thetaiotaomicron VPI-5482,COG1672,1632090,0,0,1740750,1040600,0,636860,2894080,2101310,22166390,7758750,10014840,8025070,7203600,8265550,5053700,5351700,7462770,2175200
Bacteroides thetaiotaomicron VPI-5482,COG1704,0,0,0,0,0,2766500,0,0,0,2802120,3773940,3137900,2439830,452930,4555280,3596420,2268740,0,339790
Bacteroides thetaiotaomicron VPI-5482,COG1713,0,0,0,0,0,0,0,0,0,590660,668460,966950,759460,391930,470980,0,863950,0,381990
Bacteroides thetaiotaomicron VPI-5482,COG1722,331360,0,0,0,0,0,0,0,0,0,205040,0,0,0,0,0,279580,461940,288540
Bacteroides thetaiotaomicron VPI-5482,COG1726,8353600,0,0,6361700,0,1581800,2514200,2271000,2504500,2718700,2031100,2584700,2237100,2324500,6186900,3040700,1840300,4503500,1587800
Bacteroides thetaiotaomicron VPI-5482,COG1748,0,0,0,0,0,0,0,0,0,771450,0,0,536960,799520,0,0,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG1785,2275800,2930800,1777200,2632500,0,3280900,0,0,0,13905000,8249700,7017700,5086200,8323000,17837000,8496100,12134000,3228500,3065300
Bacteroides thetaiotaomicron VPI-5482,COG1803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG1819,0,0,0,0,0,0,0,0,0,0,0,198440,0,0,529800,0,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG1820,0,0,0,0,0,0,0,0,0,467670,0,550630,0,374440,0,516240,487300,0,0
Bacteroides thetaiotaomicron VPI-5482,COG1830,0,0,0,1898500,2435500,0,0,0,0,6046800,14527000,10622000,7694800,4106400,9854900,7547500,10610000,263800,4161200
Bacteroides thetaiotaomicron VPI-5482,COG1834,0,0,0,0,0,0,0,0,0,308980,1663120,587380,564750,651700,2088200,633890,1095800,552380,1633580
Bacteroides thetaiotaomicron VPI-5482,COG1838,1243600,2917900,2213900,2224600,2124800,9865500,0,10108000,0,70413000,50299000,60061000,50709000,41064000,39523000,55150000,37088000,13531000,21840000
Bacteroides thetaiotaomicron VPI-5482,COG1841,8223600,6081600,5489200,4551800,6989700,2918900,10077000,8876800,7802000,5604200,6026500,5926300,7423900,5709500,9240600,3805800,4151400,1.00E+07,5605200
Bacteroides thetaiotaomicron VPI-5482,COG1846,0,0,0,0,0,0,0,0,0,529000,487990,488790,0,256170,695750,378160,603940,680260,219460
Bacteroides thetaiotaomicron VPI-5482,COG1853,2904300,1625300,0,1726900,2360200,3846400,2488000,3886100,2623000,3682300,2960700,2713900,3269900,2727400,4762700,3065200,0,4150800,0
Bacteroides thetaiotaomicron VPI-5482,COG1858,0,0,3710300,638840,1845800,0,2339500,0,1823500,4247100,0,2787700,2218500,1473800,4195700,2986200,2557400,1507800,1227100
Bacteroides thetaiotaomicron VPI-5482,COG1862,1060700,1361200,2061800,1144500,2027200,1099400,13437000,224250,255010,3425400,3623600,3940300,4118200,3746400,4578200,729240,3835400,2490000,2019700
Bacteroides thetaiotaomicron VPI-5482,COG1864,0,0,129330,0,0,0,0,0,0,121380,87578,0,0,0,0,0,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG1866,51578000,49154000,34335000,62155000,57517000,21737000,42058000,60964000,54856000,258790000,224970000,260250000,204260000,198800000,195340000,135860000,210010000,84015000,121100000
Bacteroides thetaiotaomicron VPI-5482,COG1874,11102940,9839200,16729400,12079000,11518000,10371180,18427000,19001000,25189000,15499000,14220400,10762590,12499300,12806600,19328230,14855400,14957700,14010900,23422100
Bacteroides thetaiotaomicron VPI-5482,COG1875,5804500,4252800,1629300,4527500,3140000,4869800,0,3979400,8559000,30719000,15442000,26859000,14981000,14880000,26586000,27049000,13250000,13510000,6945900
Bacteroides thetaiotaomicron VPI-5482,COG1879,5679000,0,0,1178800,0,3273700,0,0,0,3484800,3289700,2730300,2844900,2638400,922870,2376600,3280200,516400,2645100
Bacteroides thetaiotaomicron VPI-5482,COG1884,0,0,0,925560,0,0,0,0,0,2470230,1408800,1856900,656230,1617600,1186000,1482300,1678700,622680,1366900
Bacteroides thetaiotaomicron VPI-5482,COG1893,0,0,0,0,0,0,0,0,0,1803900,1487000,1673300,1439300,1481900,0,1524700,410700,0,1255900
Bacteroides thetaiotaomicron VPI-5482,COG1894,0,0,0,0,0,0,0,0,0,203510,0,0,0,0,0,0,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG1902,0,0,0,0,0,0,0,0,0,0,0,0,282460,0,0,0,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG1904,21396000,31914000,40153000,22926000,22601000,46437000,53723000,73767000,58009000,41255000,31484000,32240000,29162000,30026000,77347000,30829000,47465000,98724000,59996000
Bacteroides thetaiotaomicron VPI-5482,COG1932,0,0,4235700,2055200,3338100,588000,2514000,2432700,2345100,2032400,2914500,2612000,2225200,2150900,1360200,854930,1549600,1524200,2592200
Bacteroides thetaiotaomicron VPI-5482,COG1940,91164000,104430000,96439000,86328000,94623000,85170000,69454000,53155000,61749000,121010000,99015000,119850000,71437000,72289000,155030000,90511000,105010000,128920000,105900000
Bacteroides thetaiotaomicron VPI-5482,COG1947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682590,0,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG1960,9148400,2691500,6899400,3632800,9089400,1387900,6528400,4579100,15523000,8352700,6606700,8387100,6639500,5013800,9496700,4327300,4053200,5970800,5802300
Bacteroides thetaiotaomicron VPI-5482,COG1970,5437300,0,3100900,0,0,0,0,0,0,1534200,2257500,4553400,2066100,2554300,1793900,2487100,1938600,928950,2048600
Bacteroides thetaiotaomicron VPI-5482,COG1979,0,871520,0,0,0,2103800,0,1640500,0,627870,0,331170,486750,871740,828150,589430,0,720880,0
Bacteroides thetaiotaomicron VPI-5482,COG2017,37693000,34363200,41015400,35305500,41168400,30751200,16710000,28256440,12445500,56766200,42135400,44956480,42724300,43028790,70175200,33865560,33411830,77732890,45191130
Bacteroides thetaiotaomicron VPI-5482,COG2025,28783000,17541000,17549000,7155700,17872000,20750000,16617000,12078000,17496000,63151000,22663000,37635000,33682000,22215000,22639000,27839000,13392000,25539000,22575000
Bacteroides thetaiotaomicron VPI-5482,COG2043,1113800,0,0,0,0,0,1364800,0,350820,962250,646190,985060,843660,607780,1118100,0,0,0,834430
Bacteroides thetaiotaomicron VPI-5482,COG2067,15827000,18303800,23061400,17364590,15921000,19128700,19018500,40896000,23634700,22773000,23094100,18953070,19496300,18221200,25033400,17571700,19873700,40331300,21652900
Bacteroides thetaiotaomicron VPI-5482,COG2070,0,0,0,0,0,0,0,0,0,509530,366310,0,358230,220780,0,0,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG2077,6500800,0,0,0,0,0,0,0,0,11912000,9133700,12570000,14830000,11152000,0,8730200,14362000,17098000,6681400
Bacteroides thetaiotaomicron VPI-5482,COG2115,379890000,291100000,224680000,303560000,335360000,199760000,268180000,234830000,192720000,150500000,118310000,102240000,127410000,104650000,205640000,128980000,146240000,287330000,156570000
Bacteroides thetaiotaomicron VPI-5482,COG2135,0,0,287990,0,375900,0,0,0,0,750720,587920,534960,295360,0,0,492430,0,308980,0
Bacteroides thetaiotaomicron VPI-5482,COG2152,31505000,41204000,45576000,29705000,41880000,61449000,58793000,76949000,49944000,47281350,45484000,37318650,40949670,49915000,71411000,52186000,44642780,103317000,55806000
Bacteroides thetaiotaomicron VPI-5482,COG2160,3372200,28685,0,0,0,2167000,0,0,2239700,32085000,17665000,23296000,15396000,14978000,41266000,8796400,8528500,17491000,18145000
Bacteroides thetaiotaomicron VPI-5482,COG2188,0,0,0,0,0,0,0,0,0,747460,0,0,838970,845410,0,856760,98890,0,145330
Bacteroides thetaiotaomicron VPI-5482,COG2195,4423250,14906500,11866900,6501300,14916000,5485290,6700000,22998200,4832200,21102100,21697700,14561400,16335700,10462400,8468000,14585800,13856400,11630570,21439790
Bacteroides thetaiotaomicron VPI-5482,COG2199,0,0,0,0,0,0,0,0,0,610140,379740,1434900,0,581220,0,1173900,508850,0,535960
Bacteroides thetaiotaomicron VPI-5482,COG2204,2450800,4692200,1418200,4985900,3178000,5917100,5200500,5432500,4156000,5332100,3647700,3069500,4710400,1138500,4431000,3830800,1325700,4532100,1762800
Bacteroides thetaiotaomicron VPI-5482,COG2207,6532800,4318600,5144100,2101800,4761200,11448000,17611000,14345000,12627000,24594000,20867590,33348200,28974000,36142000,25851000,48053000,47468690,55069000,85480000
Bacteroides thetaiotaomicron VPI-5482,COG2217,0,0,0,0,0,0,0,0,0,0,315180,0,0,0,0,0,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG2220,0,2033700,0,0,1346600,553760,0,0,0,4962100,2712800,4772400,3366300,1605000,5065700,3260900,3976800,4918500,3168300
Bacteroides thetaiotaomicron VPI-5482,COG2227,0,471310,0,0,0,0,0,0,438950,1076900,1351900,0,0,1253600,1098800,850070,587350,0,0
Bacteroides thetaiotaomicron VPI-5482,COG2234,0,0,0,1152000,1551000,0,0,0,0,400630,949580,0,0,0,2773700,0,0,668510,0
Bacteroides thetaiotaomicron VPI-5482,COG2249,10827000,8178900,4094800,5776200,7713800,4013300,5872300,2870500,10760000,6347600,8756500,6650600,3871200,5652100,9640200,4691700,5389200,16439000,4476900
Bacteroides thetaiotaomicron VPI-5482,COG2256,0,0,0,0,0,0,0,0,0,480980,0,525580,521200,0,0,0,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG2262,879460,486260,578390,434420,628600,609650,903290,0,624470,773690,764030,905070,726830,420040,1082200,624990,624100,1219600,659420
Bacteroides thetaiotaomicron VPI-5482,COG2264,0,0,0,0,0,0,0,0,0,0,204390,0,0,0,0,0,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG2268,5116590,6668700,6011090,8357000,5630000,1635800,13056700,13394200,16179500,15956600,12996690,10408800,10215990,10185000,11192600,18379100,6222900,29530000,5525900
Bacteroides thetaiotaomicron VPI-5482,COG2304,0,0,0,0,0,0,0,0,0,881830,786810,0,769020,0,0,0,0,2045300,0
Bacteroides thetaiotaomicron VPI-5482,COG2334,56876000,24258000,36168000,43511000,31953000,15675000,24940000,16691000,10500000,30475000,22925000,24416000,24014000,36650000,44845000,31133000,24143000,35666000,22382000
Bacteroides thetaiotaomicron VPI-5482,COG2335,0,946600,2209090,3694240,899480,1773130,0,0,2891500,35392800,15258400,23786800,15685600,21965100,5221000,56002500,76463300,29011200,28355400
Bacteroides thetaiotaomicron VPI-5482,COG2361,0,279830,0,0,0,0,0,0,0,424840,240410,252480,0,0,0,0,269510,0,146880
Bacteroides thetaiotaomicron VPI-5482,COG2368,0,0,0,0,0,0,0,0,258410,227320,0,0,0,0,0,0,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG2373,4819900,4723980,3204300,4790000,2300720,4768800,5086700,2996310,5281500,19132280,14574780,12534750,11403440,6961300,11242300,8103200,11759100,10952200,5750500
Bacteroides thetaiotaomicron VPI-5482,COG2374,0,0,1269700,0,0,0,0,0,0,1740400,890400,1678500,1506800,1359000,167650,983080,866840,88879,0
Bacteroides thetaiotaomicron VPI-5482,COG2388,0,0,0,0,0,0,0,0,0,1688700,0,1868700,1770900,2164200,0,0,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG2407,2290900,3396100,1270600,2257600,3157900,5572800,11442400,8371200,7218700,4424800,4005600,2622020,2610600,3074500,7016900,2137700,3274600,4380400,3343500
Bacteroides thetaiotaomicron VPI-5482,COG2502,0,778880,0,429230,0,785880,0,0,0,10375000,5215000,6355600,5331600,9593800,8550800,3683600,10533000,1682600,4344300
Bacteroides thetaiotaomicron VPI-5482,COG2605,0,0,0,0,0,0,0,0,0,304960,0,0,0,200010,0,136010,0,0,652480
Bacteroides thetaiotaomicron VPI-5482,COG2706,0,0,0,0,0,0,0,0,0,419880,0,0,0,0,0,0,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG2721,0,0,0,0,0,544130,0,0,298000,455630,0,0,270400,0,0,0,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG2730,0,0,0,0,0,0,0,0,0,747440,0,0,658390,899510,0,657650,717050,898900,0
Bacteroides thetaiotaomicron VPI-5482,COG2738,0,0,0,0,0,0,0,0,0,926570,0,0,1028500,0,0,0,0,1814600,0
Bacteroides thetaiotaomicron VPI-5482,COG2755,0,0,0,1044900,0,3455800,0,0,0,7220200,2457800,12495700,4284600,5528300,828320,3723750,6651400,1738700,2780400
Bacteroides thetaiotaomicron VPI-5482,COG2759,0,1355600,794560,3810400,2094200,0,0,0,0,2819000,2075500,1521100,982200,964430,2291900,655070,1671700,172280,1915400
Bacteroides thetaiotaomicron VPI-5482,COG2812,0,0,0,0,0,0,0,0,0,0,0,720710,518470,0,0,618830,0,1271000,751800
Bacteroides thetaiotaomicron VPI-5482,COG2815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG2825,40984700,51001800,19550600,25918100,22885100,38113600,41624000,39562000,52734400,93536000,62269200,71973000,80796400,70359000,57289600,44462300,48768600,56785900,33282600
Bacteroides thetaiotaomicron VPI-5482,COG2843,0,0,0,0,0,0,0,0,0,745610,0,0,0,0,0,627430,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG2865,0,0,0,0,0,0,0,0,1325400,1251600,948480,1010800,919650,802160,1057700,804320,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG2869,7451000,883570,0,849470,0,0,0,0,0,4761900,10433000,8516900,6076600,5555800,4205800,2525000,10974000,2987600,9066200
Bacteroides thetaiotaomicron VPI-5482,COG2871,62847000,60276000,37071000,40195000,37235000,29014000,16457000,34072000,37652000,38534000,36909000,37942000,35273000,42347000,56794000,42676000,36640000,58366000,48374000
Bacteroides thetaiotaomicron VPI-5482,COG2873,0,0,0,0,0,0,0,0,0,7071900,9644200,11278000,5788400,7260300,2801800,4223100,4904800,4922700,4855600
Bacteroides thetaiotaomicron VPI-5482,COG2885,59598200,83147010,103953700,110721630,75647000,1567700,16781100,11566900,9910700,192869570,96704720,114262800,64242690,59772080,74905240,133787180,65647700,177905200,56604300
Bacteroides thetaiotaomicron VPI-5482,COG2895,1131200,2090900,0,1071200,2979200,668530,1679700,0,0,24382000,14286000,23560000,8322800,8281400,9592300,5562800,36157000,0,6234000
Bacteroides thetaiotaomicron VPI-5482,COG2911,0,0,0,0,0,0,0,0,0,504460,0,407430,0,354590,0,0,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG2913,0,0,0,0,0,0,0,0,0,1684770,1362149,594790,1104600,1847440,2218200,3483800,2997000,1323500,1032800
Bacteroides thetaiotaomicron VPI-5482,COG2957,0,0,0,0,0,0,0,0,102920,162880,304630,228700,0,0,425420,0,0,1330900,0
Bacteroides thetaiotaomicron VPI-5482,COG2968,0,0,262900,663420,832480,0,0,0,0,2706200,1702100,1465300,1927100,1668900,4349300,1706600,931130,1625300,852380
