taxon,COG_number,LFQ.intensity.HiSF_14spcs_m04_2_147,LFQ.intensity.HiSF_14spcs_m06_2_148,LFQ.intensity.HiSF_14spcs_m07_2_149,LFQ.intensity.HiSF_14spcs_m10_2_150,LFQ.intensity.HiSF_14spcs_m13_2_151,LFQ.intensity.HiSF_15spcs_m03_1_132,LFQ.intensity.HiSF_15spcs_m07_1_133,LFQ.intensity.HiSF_15spcs_m09_1_134,LFQ.intensity.HiSF_15spcs_m14_1_136,LFQ.intensity.PEFi_14spcs_m00_0_127,LFQ.intensity.PEFi_14spcs_m01_1_128,LFQ.intensity.PEFi_14spcs_m02_1_129,LFQ.intensity.PEFi_14spcs_m04_1_130,LFQ.intensity.PEFi_14spcs_m13_1_131,LFQ.intensity.PEFi_15spcs_m05_2_142,LFQ.intensity.PEFi_15spcs_m08_2_143,LFQ.intensity.PEFi_15spcs_m09_2_144,LFQ.intensity.PEFi_15spcs_m12_2_145,LFQ.intensity.PEFi_15spcs_m14_2_146
Bacteroides thetaiotaomicron VPI-5482,COG3033,0,276360,308010,380600,317390,0,0,223660,0,1099900,693890,815530,530570,422900,624910,546890,375890,277510,492530
Bacteroides thetaiotaomicron VPI-5482,COG3087,14491000,15533000,17295000,12440000,17423000,11436000,7448000,8583700,12314000,15655000,12962000,13129000,13493000,19074000,34512000,2263600,15542000,27371000,8004100
Bacteroides thetaiotaomicron VPI-5482,COG3118,719950,1167800,1140700,585870,1182400,581140,1196000,1078500,7719800,4796230,4623200,5110860,4948000,2926270,2346910,2776600,2231000,1804600,1855660
Bacteroides thetaiotaomicron VPI-5482,COG3119,5939800,12296770,9459100,10916600,13019610,19137900,12303200,31450400,8330800,37140200,21270900,29446540,21454000,16790400,26391330,17160600,15169300,22873600,12910200
Bacteroides thetaiotaomicron VPI-5482,COG3137,556030,555540,3716300,3773400,1853500,5013300,5761400,9170900,7091900,3620700,8180800,3281000,4428900,5061000,7210400,3311700,8656600,9266100,6250500
Bacteroides thetaiotaomicron VPI-5482,COG3152,0,0,0,0,0,0,2232400,0,2540700,604920,972790,804700,991440,806550,0,1407800,1005300,0,0
Bacteroides thetaiotaomicron VPI-5482,COG3153,0,0,0,0,0,0,0,0,0,365160,433460,482850,172800,543540,492930,304710,0,675820,0
Bacteroides thetaiotaomicron VPI-5482,COG3170,0,0,0,0,0,0,0,0,0,244270,0,0,0,0,0,0,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG3172,198530,343570,0,0,0,2345200,4117800,3716500,3321800,1050300,496800,1195900,1448500,1417100,692010,1161400,890020,0,0
Bacteroides thetaiotaomicron VPI-5482,COG3176,2047200,2085600,2314200,2886600,2905600,0,0,0,1141700,6906400,1992800,8649000,4393700,2978900,3405400,3372700,1614900,1772000,3437800
Bacteroides thetaiotaomicron VPI-5482,COG3184,0,0,0,0,0,0,0,0,0,1313800,1094300,1630300,245680,1132100,566690,930190,646810,579080,687100
Bacteroides thetaiotaomicron VPI-5482,COG3187,40279000,39076000,14314000,46544000,41753000,9894000,21491000,27918000,23273000,54176000,32462000,37449000,33239000,24666000,69948000,37051000,26285000,45187000,41153000
Bacteroides thetaiotaomicron VPI-5482,COG3193,54665000,60320000,69285000,62817000,77727300,112650000,124165730,153280000,112621000,84593990,83714230,72219770,67988000,59454810,149735000,66386000,52809430,143869000,58739000
Bacteroides thetaiotaomicron VPI-5482,COG3203,0,0,0,0,0,711940,0,475550,637790,2220300,1289800,1638300,1356900,1342400,1282700,0,947460,0,692760
Bacteroides thetaiotaomicron VPI-5482,COG3206,0,0,0,0,0,0,0,0,0,542420,548210,0,0,405330,756920,363380,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG3212,0,0,0,0,0,0,0,0,0,656580,2063510,3100500,1307100,2570900,2407900,1741300,2380430,1388400,0
Bacteroides thetaiotaomicron VPI-5482,COG3214,0,0,245580,0,0,0,0,0,0,0,0,312650,0,0,0,0,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG3247,0,0,164050,319720,177330,0,0,0,0,3922800,3207700,3295500,3570500,2795700,2355600,1897000,2219300,1387900,3517900
Bacteroides thetaiotaomicron VPI-5482,COG3250,24797980,23085415,43431480,23852660,33053061,26698630,30317910,38594390,38284000,69360210,54757790,57435980,38385210,54813250,61501700,61832300,50050710,53968930,58491910
Bacteroides thetaiotaomicron VPI-5482,COG3254,0,0,574250,0,0,0,900100,0,0,1063300,727540,748420,671240,803760,1376200,2195800,2355700,3235700,1509600
Bacteroides thetaiotaomicron VPI-5482,COG3264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204380,0,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG3291,8482620,8230810,6970700,6058700,9450360,8141400,10413980,9448630,12069820,24386900,26758600,24446100,18046630,16333350,31594000,13541200,22065800,26765000,13559800
Bacteroides thetaiotaomicron VPI-5482,COG3292,2072000,0,2167900,190320,1557920,0,0,205530,0,23938000,29682000,34391000,14225300,15570200,21402000,8096100,15832800,7052000,6089200
Bacteroides thetaiotaomicron VPI-5482,COG3307,0,0,0,0,0,0,0,0,0,1971500,1887800,0,0,2025100,1374400,0,0,1742500,0
Bacteroides thetaiotaomicron VPI-5482,COG3325,34318600,28816300,17849900,20406600,19563000,16485300,28581080,32388000,35068640,52711000,59258300,46917200,45732940,45906600,66003820,31073050,41224400,79333900,64094600
Bacteroides thetaiotaomicron VPI-5482,COG3344,0,0,0,0,0,0,0,0,117320,0,0,0,8393600,0,0,0,0,0,7578700
Bacteroides thetaiotaomicron VPI-5482,COG3345,962540,349130,0,0,0,7490300,7002500,5360100,2851000,13490000,24578000,16007000,9670800,10963000,22845300,12044300,9936100,878450,857360
Bacteroides thetaiotaomicron VPI-5482,COG3385,0,0,0,0,0,0,0,0,0,1554440,1605440,0,0,0,0,0,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG3387,0,0,0,509840,435620,0,0,334110,486190,480960,685710,0,0,0,0,0,467890,780040,0
Bacteroides thetaiotaomicron VPI-5482,COG3391,20761890,27697500,35549600,27641800,17497100,39885080,50418000,46464780,53327000,22872990,20215700,18294160,22604920,19370500,46886000,33790500,32321000,44549200,39234380
Bacteroides thetaiotaomicron VPI-5482,COG3392,0,0,0,0,0,0,0,0,0,0,450530,0,0,0,726390,0,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG3401,3214900,0,1540620,377170,1330500,195390,4517000,2730240,0,50321800,23520300,39165800,26712600,28544300,16057700,38682400,88752000,17549200,83154100
Bacteroides thetaiotaomicron VPI-5482,COG3404,1047600,758330,13353000,0,616170,586800,805620,1518400,0,1877000,749930,1185500,227370,1301700,968440,0,513020,0,0
Bacteroides thetaiotaomicron VPI-5482,COG3408,3999600,5949380,5384100,4153300,3546090,3711900,7068700,7996100,12231200,26532970,22522100,20031300,23904000,15106500,26802010,20343400,13380100,21866620,20829100
Bacteroides thetaiotaomicron VPI-5482,COG3467,0,0,0,0,0,4408600,0,0,0,0,1746200,1864700,0,0,0,0,0,0,1694200
Bacteroides thetaiotaomicron VPI-5482,COG3468,3420800,10523000,12040000,13961000,14613000,15082000,20997000,24733000,20149000,14825000,14722000,4509300,8006000,9967800,17090000,9072400,14843000,25054000,12212000
Bacteroides thetaiotaomicron VPI-5482,COG3507,18703620,12479100,13337280,13007620,13652650,29392400,3180290,6099870,1831950,197567980,180033700,161085380,113198400,143891600,175099500,108884080,84806190,155754900,92823930
Bacteroides thetaiotaomicron VPI-5482,COG3525,34163300,20917900,27697300,22068070,17074600,19533310,20173400,20968600,21786700,42989570,50165590,52294540,34312720,34653750,45866720,27551860,41893540,39714400,36452960
Bacteroides thetaiotaomicron VPI-5482,COG3533,0,0,0,0,0,0,441930,0,729800,8849820,5904500,5056270,6028300,4153860,3028000,677800,1844200,0,1077300
Bacteroides thetaiotaomicron VPI-5482,COG3534,143694100,100315100,114691600,151715800,87634500,62549700,143226880,249327700,150227680,496680500,367231800,463136800,372827800,415850900,443445300,391856300,308730800,619072000,399094800
Bacteroides thetaiotaomicron VPI-5482,COG3537,42449600,54592000,45367490,46724280,44055290,49606400,39363200,77236200,64176600,63881950,58400720,51549760,48143660,37908240,77673160,31689170,48808410,66639900,40717500
Bacteroides thetaiotaomicron VPI-5482,COG3538,4566100,1720300,4075800,4957000,2599000,1713300,0,3657100,0,4410000,5702900,5525200,5594300,4184200,4126200,2351400,0,3996200,1878900
Bacteroides thetaiotaomicron VPI-5482,COG3568,1291900,0,0,0,0,501050,0,0,443840,0,0,0,0,284140,0,0,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG3579,9921300,13565820,8751300,12303050,7673300,9117600,2758900,13368300,16428500,23878700,17432700,15485900,16003200,14089500,17755700,13894050,14844900,13981630,11357400
Bacteroides thetaiotaomicron VPI-5482,COG3586,0,0,0,0,0,0,0,0,0,118760,0,0,0,0,0,0,0,592990,0
Bacteroides thetaiotaomicron VPI-5482,COG3589,1950700,2479400,4017700,5715700,4349300,5520700,3459800,6087600,0,2250800,2006400,2003600,3366800,1472600,4441000,3956500,3396200,7975200,4151300
Bacteroides thetaiotaomicron VPI-5482,COG3590,3269200,1376600,3133900,809800,2303200,7748500,1504000,4657200,1152300,7692800,4925100,3791900,8354100,4987800,7836500,3651900,3256800,7520400,3314700
Bacteroides thetaiotaomicron VPI-5482,COG3591,0,0,0,0,5518600,564960,404820,0,0,4457300,1383200,3342500,1101600,918290,1310200,0,4078000,0,2770200
Bacteroides thetaiotaomicron VPI-5482,COG3595,0,0,0,274560,0,0,0,0,0,3074190,4452100,3689900,3574400,4245110,2476870,2828200,2419300,899850,2278600
Bacteroides thetaiotaomicron VPI-5482,COG3621,17933000,18213000,10856000,11762000,14307000,21990000,26493000,28262000,43196000,26314000,22714000,22056000,18595000,25268000,34315000,30486000,26855000,61824000,25225000
Bacteroides thetaiotaomicron VPI-5482,COG3630,5123300,5395300,2245700,3614800,3582400,0,0,0,0,5674000,4192000,6186400,4219600,5165700,4448800,0,4107400,0,2261700
Bacteroides thetaiotaomicron VPI-5482,COG3637,44868300,87274500,96282650,115586060,91549950,101480860,66984600,101030200,80468880,156301610,179676240,177378420,185134900,169536420,268906390,113440830,241429900,324338170,170904240
Bacteroides thetaiotaomicron VPI-5482,COG3643,925400,1224800,0,888240,415680,673730,1167200,1157600,0,1104900,3100800,1690400,1718500,986860,2471300,227280,1530600,2806700,993620
Bacteroides thetaiotaomicron VPI-5482,COG3669,2755060,6295220,8685820,5326510,5242870,7240000,4879200,7949100,4533200,26157250,24649400,18849020,14393600,13999330,23483570,12600470,20604400,25584100,8303850
Bacteroides thetaiotaomicron VPI-5482,COG3682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454110
Bacteroides thetaiotaomicron VPI-5482,COG3712,0,0,0,0,0,0,0,0,0,0,0,381840,0,0,0,0,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG3717,36463100,28257300,36250400,25447800,32351000,18552900,11898100,28266000,26250000,68792900,68944000,71326900,65958400,60072800,51128300,47571500,56626300,58696000,43022000
Bacteroides thetaiotaomicron VPI-5482,COG3746,0,0,0,0,0,0,0,0,0,1066300,0,0,0,900460,0,0,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG3774,0,0,0,0,1403000,0,0,0,0,4910200,0,5976000,3688700,193600,0,0,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG3831,0,0,0,0,0,0,0,0,0,0,0,0,0,205530,0,0,0,322020,0
Bacteroides thetaiotaomicron VPI-5482,COG3832,0,0,0,0,0,0,0,0,1757300,2039400,2620000,2773000,1369100,2332100,841170,1289500,1744600,1893800,1087000
Bacteroides thetaiotaomicron VPI-5482,COG3866,551000,0,0,0,871520,1635500,9274800,0,0,1172400,2173500,4814100,2154400,3489060,7013900,0,0,11956000,2302700
Bacteroides thetaiotaomicron VPI-5482,COG3867,0,0,0,0,0,0,0,0,0,0,0,366200,383910,395390,529110,0,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG3883,44320000,58124000,22519000,55678000,27637000,9691500,8378400,8943200,15649000,22967000,32133000,22262000,16951000,12516000,39137000,21115000,20219000,18529000,17804000
Bacteroides thetaiotaomicron VPI-5482,COG3934,0,0,0,965410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG3940,5537600,0,0,0,2622900,0,0,0,0,4713400,2474900,4903100,823530,3533700,3685700,2298500,2524900,2344300,1348400
Bacteroides thetaiotaomicron VPI-5482,COG3943,0,0,0,0,0,0,0,0,0,1393900,0,0,0,0,0,0,702030,0,0
Bacteroides thetaiotaomicron VPI-5482,COG3947,0,0,0,0,0,0,0,0,0,144050,0,0,0,0,0,0,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG3968,6108900,7981200,0,3795400,3268400,11004000,6290500,8131000,7193300,32536500,30656500,39577900,38298200,32689700,73377900,36618200,22641700,43063100,27597300
Bacteroides thetaiotaomicron VPI-5482,COG4085,31826400,37645400,47634000,36797000,46338300,95717000,29265200,73971000,36741800,85152000,87444000,76917000,80580000,70368000,100096000,46934000,62393000,118762000,55633000
Bacteroides thetaiotaomicron VPI-5482,COG4105,0,0,0,0,0,0,0,0,0,0,0,527130,0,0,0,556620,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG4108,0,0,0,397270,154790,0,0,0,0,1336200,0,0,1210300,0,0,414860,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG4166,5084100,3457500,4544100,1331400,3505400,140310,0,514250,0,13457000,6029900,3646300,1662300,4610700,6936600,5953800,2149400,26053000,17752000
Bacteroides thetaiotaomicron VPI-5482,COG4185,0,0,0,0,0,0,0,0,0,374610,0,175370,195070,211890,0,232990,153560,0,283020
Bacteroides thetaiotaomicron VPI-5482,COG4191,0,0,0,0,0,0,0,0,0,600420,835290,448640,478880,429750,0,0,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG4198,63732200,59782000,71284800,59660800,61729210,69387700,101923840,161154120,126322100,151638310,145792350,127059780,119403630,95363450,206931500,114994530,111082070,212387240,110031480
Bacteroides thetaiotaomicron VPI-5482,COG4206,162839840,156212540,151306900,137994380,151926900,192320618,169571078,200742596,302835970,858452800,812072090,808841490,713371850,636915470,937296460,547874730,610093270,1035884340,665383950
Bacteroides thetaiotaomicron VPI-5482,COG4219,0,0,1694800,0,0,301220,0,850230,0,3203700,581080,123350,1585700,2669800,0,0,225580,3283500,434820
Bacteroides thetaiotaomicron VPI-5482,COG4221,574010,589560,0,957400,647090,3445100,0,0,0,3980200,4301800,4563600,2556500,2895600,0,3274300,3430300,4145300,1944200
Bacteroides thetaiotaomicron VPI-5482,COG4225,0,408730,742620,504260,1071100,0,1029200,2076700,549610,9490390,7651800,10712600,5914100,8980600,8276500,12193700,19258000,10021300,12742600
Bacteroides thetaiotaomicron VPI-5482,COG4231,935820,0,0,0,0,0,0,0,0,223780,0,0,1986100,882070,0,1905500,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG4232,0,0,0,0,0,0,0,0,0,909780,0,0,0,0,0,1282800,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG4249,0,0,0,0,0,0,0,0,598320,0,1457800,2035000,0,0,2124800,3048000,0,0,1202900
Bacteroides thetaiotaomicron VPI-5482,COG4289,0,0,851550,725640,866450,0,0,0,0,463250,1164100,0,557010,0,617500,0,478640,0,0
Bacteroides thetaiotaomicron VPI-5482,COG4372,667380,0,0,302840,0,298330,1229900,3427140,6783600,49671000,50164650,33813000,37119000,47189000,24465510,30680000,29854500,24827200,24257000
Bacteroides thetaiotaomicron VPI-5482,COG4409,0,0,0,0,0,0,0,0,0,5380300,2669500,5724300,4020100,4226500,2356500,4000400,3192600,1630800,1156900
Bacteroides thetaiotaomicron VPI-5482,COG4485,0,0,0,0,0,448310,0,749630,0,821150,0,1581300,900870,754610,0,0,956410,380670,915470
Bacteroides thetaiotaomicron VPI-5482,COG4520,0,657300,0,0,0,0,0,0,0,1357700,0,551560,647650,1663100,897700,0,1348100,0,0
Bacteroides thetaiotaomicron VPI-5482,COG4632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG4656,0,0,0,0,0,0,0,0,0,4654900,2772400,2243900,0,2751900,0,1925700,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG4659,0,0,798790,923330,0,959970,0,0,0,1843800,1670100,1449900,531720,1755900,0,785410,1579600,0,1499800
Bacteroides thetaiotaomicron VPI-5482,COG4677,361130,932580,624830,1249830,627780,2148930,0,1995200,3814200,6585800,3647800,6507600,4285300,3640800,6631200,4236900,4244300,3855400,4795600
Bacteroides thetaiotaomicron VPI-5482,COG4690,0,0,0,0,0,0,0,0,0,705580,718090,0,508340,0,0,563000,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG4704,0,0,0,0,0,0,0,0,0,0,0,0,632660,629870,0,0,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG4733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG4735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG4739,0,0,0,0,924270,0,0,0,0,1766200,1620200,1549900,1681700,1586100,2391900,1987900,919210,2860000,1201500
Bacteroides thetaiotaomicron VPI-5482,COG4770,0,0,0,0,0,0,0,0,0,1706700,4642700,3106200,3060200,2713700,3145400,0,1502900,1389300,0
Bacteroides thetaiotaomicron VPI-5482,COG4775,0,0,0,0,0,0,0,2171100,0,3040500,0,2910600,2313700,2215500,823680,1392400,0,787640,853510
Bacteroides thetaiotaomicron VPI-5482,COG4799,1970800,1756700,0,0,0,1876200,0,2986840,1883460,2178900,1599000,1809300,2055900,2529000,7027600,0,0,3941800,0
Bacteroides thetaiotaomicron VPI-5482,COG4806,2344700,1869600,6299100,0,2954700,4236800,0,5583400,5262500,3577100,2827200,2187300,2440100,2826200,6640600,3942200,3838400,6559100,3099900
Bacteroides thetaiotaomicron VPI-5482,COG4833,0,0,0,0,0,464920,197780,0,193900,1193100,1504550,992240,898190,1225010,0,657420,1909390,0,0
Bacteroides thetaiotaomicron VPI-5482,COG4864,0,0,0,0,0,0,0,0,0,24594000,26513000,5223000,21211000,14201000,0,38413000,32072000,0,14034000
Bacteroides thetaiotaomicron VPI-5482,COG4886,0,299910,162560,193440,455500,333430,1453830,922720,938390,437120,1823590,2670350,1330860,1335360,10702000,426940,2256650,1062200,281600
Bacteroides thetaiotaomicron VPI-5482,COG4912,2289400,1502700,1494200,0,1035100,0,0,0,1041100,0,0,0,0,0,1432800,0,0,1240000,0
Bacteroides thetaiotaomicron VPI-5482,COG4932,1773200,2469200,0,2583800,2873600,5106700,5461700,3510000,7901500,2974800,3730000,3358600,2510600,3213200,1897700,2293500,3491400,2796200,3395000
Bacteroides thetaiotaomicron VPI-5482,COG4948,217389000,262497000,170208700,198908200,187403000,142459100,190260000,230348700,189519680,431369720,406745100,396537060,381797590,353466900,612455200,324927670,373735400,645231200,402904400
Bacteroides thetaiotaomicron VPI-5482,COG4980,22181000,16672000,44605000,4626500,2066200,432790,6500400,9915400,2725100,16016000,26689000,33205000,51771000,21917000,50346000,12540000,20457000,20956000,15227000
Bacteroides thetaiotaomicron VPI-5482,COG4992,18445000,19123000,19175000,19689000,20107000,19906000,20756000,24460000,12308000,22020000,17760000,18429000,4265400,11498000,25021000,10456000,11780000,25359000,4019000
Bacteroides thetaiotaomicron VPI-5482,COG5002,1717100,5510300,1387900,1628700,1277800,1089200,1340600,3080900,1817700,5897300,2223220,3361400,2113950,2360020,3622490,2237000,1409000,1359700,1691000
Bacteroides thetaiotaomicron VPI-5482,COG5016,1465500,0,0,0,910710,0,1584600,0,0,559470,1203000,1198000,1439800,0,1767200,629620,0,0,568520
Bacteroides thetaiotaomicron VPI-5482,COG5107,66546000,70834000,59685000,60373000,62272000,20695000,57497000,42981000,27300000,100810000,79952000,84676000,72366000,76521000,83697000,67345000,66578000,65669000,55480000
Bacteroides thetaiotaomicron VPI-5482,COG5290,0,0,0,0,0,0,0,0,0,896990,0,4338300,3941300,2717100,0,0,0,0,0
Bacteroides thetaiotaomicron VPI-5482,COG5297,1100600,0,866130,1473000,1305500,0,2020600,0,1215200,917950,1844200,0,0,0,1060700,1425400,0,3320800,0
Bacteroides thetaiotaomicron VPI-5482,COG5434,3984400,2830700,6043200,3655480,2730400,743290,1532800,1740300,1736649,28556600,20431200,26162100,17827700,18273540,13500490,10543100,11129800,7247350,10156200
Bacteroides thetaiotaomicron VPI-5482,COG5464,0,0,0,0,0,0,300910,0,0,0,337210,0,352710,192860,0,0,253940,0,0
Bacteroides thetaiotaomicron VPI-5482,COG5492,8205500,5904500,10027000,4151600,9519600,13053000,8653000,9831600,10703000,24101100,27835000,19152100,14598300,20764000,22667100,16485200,17691700,26040900,9319700
Bacteroides thetaiotaomicron VPI-5482,COG5520,14126000,14748200,13754000,13700000,11187980,14131200,23767200,23976300,21474000,4670200,4019900,4897100,6747150,4734690,10091000,5372600,6404950,9485370,6562680
Bacteroides thetaiotaomicron VPI-5482,COG5523,0,0,0,0,0,0,0,0,0,310610,337510,0,0,313560,0,272620,323150,0,275650
Bacteroides thetaiotaomicron VPI-5482,COG5549,0,0,0,0,0,0,0,0,0,774550,989320,447807,430130,401670,0,0,992450,0,0
Bacteroides thetaiotaomicron VPI-5482,arCOG05093,8455700,9645500,6182900,4567500,5103500,9048300,13639000,16737000,14622000,15941000,14313000,17455000,15024000,14133000,17221000,12426000,15104000,19912000,12049000
Bacteroides vulgatus ATCC 8482,28H5J,0,0,0,1989600,0,0,230250,0,0,2308600,2107800,2507500,2717300,3499400,2376900,1665300,1175600,0,1871300
Bacteroides vulgatus ATCC 8482,28HAZ,838460,1157700,1858100,0,2671800,2974800,4714400,0,2514400,1714300,5019300,4448400,3738800,3166600,7534900,3928600,9492800,4895200,5022700
Bacteroides vulgatus ATCC 8482,28HM4,0,0,0,0,0,0,0,0,0,31367,22576,31157,28450,39358,0,0,0,0,0
Bacteroides vulgatus ATCC 8482,28HW2,1414600,0,1320200,1789700,795110,0,0,0,0,11322400,7750180,9817030,6691150,8014000,5450700,2530700,5531600,0,976490
Bacteroides vulgatus ATCC 8482,28I1E,0,0,0,0,0,0,0,0,0,231920,252110,50023,0,0,0,0,101840,0,0
Bacteroides vulgatus ATCC 8482,28J57,0,0,0,0,0,0,0,0,0,1031100,902020,1889000,1032300,1656000,662830,0,654830,0,0
Bacteroides vulgatus ATCC 8482,28JY0,0,0,0,0,392650,0,0,0,0,0,0,0,3553900,0,0,308850,0,0,0
Bacteroides vulgatus ATCC 8482,28M0R,10048000,11199000,10446000,15901000,15346000,10756000,7779800,2539100,6729000,60767000,56178000,58881000,60767000,74935000,82638000,21904000,18383000,23143000,12828000
Bacteroides vulgatus ATCC 8482,28M15,0,0,0,0,568290,0,0,0,0,5220400,1556400,5412700,2224700,3669100,4028100,1614500,1209500,0,1171800
Bacteroides vulgatus ATCC 8482,28N4A,0,0,0,0,0,0,0,0,0,0,0,0,345730,0,0,0,0,0,0
Bacteroides vulgatus ATCC 8482,28NCC,0,0,0,0,0,0,0,0,0,0,0,0,0,856920,0,0,0,0,0
Bacteroides vulgatus ATCC 8482,28NCP,0,965170,0,0,0,0,0,0,0,516830,0,0,0,0,797130,0,0,715950,0
Bacteroides vulgatus ATCC 8482,28NG9,13174000,12112000,5227500,9803900,9500200,6584500,5579100,7426600,5961500,14978000,14024000,12171000,22204000,11805000,6755900,4499600,1165200,4005900,4503200
Bacteroides vulgatus ATCC 8482,28P7K,0,0,73125,0,0,0,0,0,0,126090,2732900,438370,150690,226270,0,30467,288330,0,0
Bacteroides vulgatus ATCC 8482,28T0B,0,0,0,0,0,0,682160,0,0,146170,100830,129300,122940,165200,0,0,0,0,0
Bacteroides vulgatus ATCC 8482,28U74,0,0,0,0,0,37155000,1534300,29670000,0,2364200,2105000,2475500,2496700,3046600,0,0,0,0,0
Bacteroides vulgatus ATCC 8482,2920M,0,0,0,0,0,0,0,0,0,1334100,0,0,1770800,2428500,0,0,0,0,0
Bacteroides vulgatus ATCC 8482,2924H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroides vulgatus ATCC 8482,292UM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1361300,0,0,0,0
Bacteroides vulgatus ATCC 8482,293VH,0,0,0,0,0,0,0,0,0,245210,253730,340930,358140,328250,0,178970,180400,0,0
Bacteroides vulgatus ATCC 8482,295Z7,0,0,0,0,0,0,1611300,0,0,1232500,622110,1021600,1714100,2693300,2018600,0,0,0,1657200
Bacteroides vulgatus ATCC 8482,296RS,526260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroides vulgatus ATCC 8482,2985A,1513900,0,0,2297400,2443300,0,0,0,0,1872600,1238200,1026900,708680,1081600,2253900,0,0,0,0
Bacteroides vulgatus ATCC 8482,29A93,0,0,0,0,0,0,0,0,0,0,1519500,0,1755800,3038300,6433700,0,989410,3861400,1112800
Bacteroides vulgatus ATCC 8482,29FUY,0,817170,299620,0,0,1565500,0,0,0,1237800,1358100,1202600,1926400,2919000,454670,975450,3233100,962180,1335400
Bacteroides vulgatus ATCC 8482,29ZZX,160290000,190400000,197110000,162720000,224620000,201950000,173310000,114790000,113050000,296110000,274310000,254780000,358240000,330780000,268500000,142850000,126970000,164630000,168810000
Bacteroides vulgatus ATCC 8482,2A1QT,0,1129000,0,3611500,0,0,0,0,0,11132000,22021000,11823000,0,17293000,5946400,0,3114300,0,4122800
Bacteroides vulgatus ATCC 8482,2A7BB,0,0,0,0,0,0,0,0,0,155150,133130,0,90450,0,0,0,0,0,0
Bacteroides vulgatus ATCC 8482,2A7HM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroides vulgatus ATCC 8482,2A8Q1,1542100,238280,0,3327000,291340,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroides vulgatus ATCC 8482,2A8X4,0,515070,0,0,0,0,0,0,0,0,0,1139100,1315100,1142200,0,0,0,0,0
Bacteroides vulgatus ATCC 8482,2ABRH,0,802800,0,0,1141700,0,0,0,0,0,934970,0,0,0,1426800,0,1161100,1723100,0
Bacteroides vulgatus ATCC 8482,2AC3P,0,0,0,0,0,0,0,0,0,0,0,0,0,3829300,0,0,0,0,0
Bacteroides vulgatus ATCC 8482,2AF76,493700,876540,699630,490160,451630,0,1056000,0,1485100,1134700,678140,699400,1123000,1021100,739990,0,1563400,466170,652890
Bacteroides vulgatus ATCC 8482,2ARHI,0,251160,270470,0,493890,0,1098500,0,1558000,2214100,1405800,2938500,1427500,1563000,916180,548870,867680,0,380990
Bacteroides vulgatus ATCC 8482,2B818,0,0,0,0,0,0,0,0,0,2126000,4748300,0,3902900,9775400,0,0,0,1021100,0
Bacteroides vulgatus ATCC 8482,2BHPN,0,0,0,0,0,0,0,273830,0,3288600,1948200,1683800,0,1554000,0,0,1338500,0,0
Bacteroides vulgatus ATCC 8482,2BJH7,1995700,2007500,0,1303200,2551700,0,0,0,0,978900,0,1158400,571050,539120,0,0,0,0,0
Bacteroides vulgatus ATCC 8482,2BUJT,0,0,0,0,589830,0,0,0,0,3678300,794470,1690700,1624000,1662400,0,0,0,1751100,1606100
Bacteroides vulgatus ATCC 8482,2BWNE,0,0,0,0,0,0,0,0,0,949500,0,1040200,0,1244000,0,0,0,0,0
Bacteroides vulgatus ATCC 8482,2BWYR,0,0,0,0,0,0,0,0,0,997460,253230,0,0,269700,442320,313050,0,0,0
