taxon,COG_number,LFQ.intensity.HiSF_14spcs_m04_2_147,LFQ.intensity.HiSF_14spcs_m06_2_148,LFQ.intensity.HiSF_14spcs_m07_2_149,LFQ.intensity.HiSF_14spcs_m10_2_150,LFQ.intensity.HiSF_14spcs_m13_2_151,LFQ.intensity.HiSF_15spcs_m03_1_132,LFQ.intensity.HiSF_15spcs_m07_1_133,LFQ.intensity.HiSF_15spcs_m09_1_134,LFQ.intensity.HiSF_15spcs_m14_1_136,LFQ.intensity.PEFi_14spcs_m00_0_127,LFQ.intensity.PEFi_14spcs_m01_1_128,LFQ.intensity.PEFi_14spcs_m02_1_129,LFQ.intensity.PEFi_14spcs_m04_1_130,LFQ.intensity.PEFi_14spcs_m13_1_131,LFQ.intensity.PEFi_15spcs_m05_2_142,LFQ.intensity.PEFi_15spcs_m08_2_143,LFQ.intensity.PEFi_15spcs_m09_2_144,LFQ.intensity.PEFi_15spcs_m12_2_145,LFQ.intensity.PEFi_15spcs_m14_2_146
Escherichia coli TSDC17.2,COG1546,0,0,0,0,0,1061700,293130,0,1304700,0,0,335630,367310,0,381630,0,0,597170,468600
Escherichia coli TSDC17.2,COG1553,1787900,3214600,2440700,2576000,4755800,2689700,3176000,4164400,3343800,811560,815150,989560,597970,894510,2358100,1573800,901510,4808200,1798300
Escherichia coli TSDC17.2,COG1561,910130,3415600,1983300,1913700,2524100,4071800,3150200,1739500,555300,845760,0,720660,1159200,1158500,1469100,1535800,1036100,4525200,731230
Escherichia coli TSDC17.2,COG1595,0,0,0,1281400,1555000,0,0,0,0,400860,0,0,0,0,0,0,0,0,476380
Escherichia coli TSDC17.2,COG1596,2111400,1634600,4462700,1162900,5299700,3017000,5720500,3132000,6067000,1586200,1127600,753230,2558600,1970500,1612500,2760900,1147100,2098000,2161700
Escherichia coli TSDC17.2,COG1609,1493460,1285400,4394700,1675400,2301920,1422700,2655600,1425200,1919540,330450,1200100,2679680,4248910,6424930,1216520,4791840,7052710,8657600,4680970
Escherichia coli TSDC17.2,COG1611,0,425520,630340,679270,0,0,1674100,1094400,3247100,4632100,3271200,2913100,2058900,2719100,809130,4496500,6364900,2310100,4913500
Escherichia coli TSDC17.2,COG1619,0,4055600,0,123340,0,0,0,0,0,0,0,0,0,0,0,0,0,9145.5,0
Escherichia coli TSDC17.2,COG1621,0,0,430900,1431300,1760700,46240,0,0,0,0,0,233950,0,0,0,0,0,2346300,448030
Escherichia coli TSDC17.2,COG1622,0,1060800,592690,0,1203700,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escherichia coli TSDC17.2,COG1629,0,2392500,0,317590,1678090,0,0,810790,788380,313060,13596,19182,24735,0,212690,18995,0,3014000,1024800
Escherichia coli TSDC17.2,COG1638,0,1333400,0,1433500,0,2208900,593860,0,0,1216000,0,831140,0,0,907960,0,0,0,0
Escherichia coli TSDC17.2,COG1651,5692500,3687000,6527600,1712100,2960700,4080100,5009900,2733200,8705400,2718100,3708100,1937080,403230,1064100,1525700,3096000,5582700,4844000,5518000
Escherichia coli TSDC17.2,COG1652,0,0,0,0,0,0,0,0,0,1259200,996660,802620,939260,881950,536560,1375100,1054600,0,1442900
Escherichia coli TSDC17.2,COG1653,0,320910,0,391890,928620,0,0,0,1754800,0,0,0,0,0,0,239370,0,234650,515410
Escherichia coli TSDC17.2,COG1660,1543000,202470,0,166710,480420,288120,654750,0,727860,241880,216360,289240,182730,0,0,856530,0,446230,360510
Escherichia coli TSDC17.2,COG1666,9728500,13102000,8763000,11230000,15522000,20129000,30128000,21318000,27879000,8262400,11332000,12584000,1.10E+07,11179000,11559000,15373000,17674000,26313000,28087000
Escherichia coli TSDC17.2,COG1670,0,2752000,0,3916000,7070100,758570,0,0,0,1626200,2105671,1398300,1676800,3796700,1298000,2574000,2924500,1116100,1572500
Escherichia coli TSDC17.2,COG1678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183510
Escherichia coli TSDC17.2,COG1686,5885100,10057900,7494100,12847500,10243400,2530400,5576400,3593700,7987300,5630000,5327400,6516800,4996200,6216600,5875900,7387700,10167400,9594700,11197500
Escherichia coli TSDC17.2,COG1702,8917700,2289900,0,4016400,3901300,0,0,0,3328700,2482500,2706600,855960,3434300,1102300,322760,1570000,1734400,6133200,3944300
Escherichia coli TSDC17.2,COG1705,0,0,0,0,0,0,0,0,0,2510200,0,0,0,0,0,0,0,0,0
Escherichia coli TSDC17.2,COG1722,251730,129940,151760,166590,488000,0,621240,207530,0,0,235280,201070,269190,265570,0,357390,189460,253340,454550
Escherichia coli TSDC17.2,COG1729,0,0,462530,0,0,0,1608000,0,1196300,350590,1525800,1184800,0,913560,808470,0,0,1061400,3539400
Escherichia coli TSDC17.2,COG1734,0,0,4290200,0,0,4727000,790790,3375100,1063700,5363000,7355100,7916200,4083800,6892100,608170,10477000,6299700,332230,15724000
Escherichia coli TSDC17.2,COG1735,0,539030,0,760290,0,0,0,0,0,177200,1161100,739980,0,1160800,0,974660,0,1343200,1142700
Escherichia coli TSDC17.2,COG1737,0,1197900,0,892390,1339500,0,0,0,0,0,0,0,745890,562970,0,561770,0,2154700,0
Escherichia coli TSDC17.2,COG1740,10519000,8112900,14704000,13423000,15579000,0,0,47179000,109480,8728400,16302000,10831000,17700000,6969500,4202200,7181600,13930000,11742000,13197000
Escherichia coli TSDC17.2,COG1758,489950,1103400,840300,665630,1375400,920180,2848400,1908600,3090700,1632100,895840,807600,1407200,345580,252930,0,1293800,2226700,1371900
Escherichia coli TSDC17.2,COG1760,4481700,1286500,3687900,3146200,4686800,3483000,2950800,3427490,2726000,662120,0,776280,792370,1034400,6139400,1028000,1299700,2385800,2484500
Escherichia coli TSDC17.2,COG1762,0,46333,40049,47884,561180,1045100,0,0,0,0,626380,883610,292633,0,0,1286090,626170,1005900,687450
Escherichia coli TSDC17.2,COG1764,994040,0,0,0,0,0,0,0,775480,0,0,0,0,0,0,0,0,0,389450
Escherichia coli TSDC17.2,COG1765,0,0,0,0,0,0,1747300,724290,0,843470,0,0,0,570770,0,250880,614420,621210,600190
Escherichia coli TSDC17.2,COG1778,0,0,0,0,0,0,933810,577700,1310300,0,0,0,0,0,0,0,0,0,0
Escherichia coli TSDC17.2,COG1781,11022000,12498000,11967000,8174100,9999400,12313000,12831000,11303000,10649000,10486000,17423000,10408000,1765600,6797700,1757400,15951000,20272000,790700,12436000
Escherichia coli TSDC17.2,COG1785,7224000,7741800,4946700,8967900,21875000,4816900,7859800,6431800,28271000,0,1473300,0,961300,729640,0,0,3304700,11292000,3011300
Escherichia coli TSDC17.2,COG1788,1907000,7252900,4289000,3747400,1609200,5228100,0,3388900,13299000,4922900,4360600,5582600,8954400,1191400,3277100,3848800,3002900,9999500,3377100
Escherichia coli TSDC17.2,COG1794,10923000,0,675310,361190,2135200,1132900,0,0,0,562670,1391900,470850,1384700,0,2434800,317090,0,0,0
Escherichia coli TSDC17.2,COG1802,0,0,0,0,0,0,0,0,0,0,836020,0,848440,0,0,1116000,1079700,1540100,1814100
Escherichia coli TSDC17.2,COG1803,1112000,1748300,1171500,1341700,3236700,0,0,0,0,1325700,0,0,0,0,0,0,0,2461900,1440700
Escherichia coli TSDC17.2,COG1804,0,0,3003700,0,5244000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escherichia coli TSDC17.2,COG1816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,894230,326490,0
Escherichia coli TSDC17.2,COG1820,10484000,3923300,1950300,6114600,13592000,6319600,14253000,3580000,9198400,4434900,5182100,2575600,4613400,2576800,1958400,4466100,3856500,6629400,8933300
Escherichia coli TSDC17.2,COG1825,37892000,34790000,45602000,37269000,35115000,20071000,29790000,34317000,31797000,17319000,25288000,31367000,21516000,33712000,19211000,25054000,29119000,37779000,34106000
Escherichia coli TSDC17.2,COG1826,2684000,0,0,0,0,0,0,0,0,813240,0,404980,0,0,0,2139700,2480400,1497700,2677800
Escherichia coli TSDC17.2,COG1830,0,0,0,0,0,0,0,0,0,0,0,363950,0,445090,0,453840,0,0,0
Escherichia coli TSDC17.2,COG1832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4390700
Escherichia coli TSDC17.2,COG1838,21971800,25677400,19303000,25208500,53336000,2837710,10399000,13081600,17875900,95164690,64413000,86770000,63975100,80324130,37277000,84498300,106790800,35883000,99247900
Escherichia coli TSDC17.2,COG1841,12130000,16650000,0,9015600,17008000,2728500,7891600,3953500,10518000,12108000,10963000,7103200,37992000,4870200,25611000,8278400,16990000,24108000,17355000
Escherichia coli TSDC17.2,COG1842,1235900,2579800,646300,2176300,2066900,2946700,3782500,2333300,4523600,1136800,1553200,0,392190,616020,1219000,1391400,2092100,1534100,3161300
Escherichia coli TSDC17.2,COG1846,0,3145100,3723000,296130,4235650,11382100,2741400,2407800,3027700,2705900,3633390,2884000,3105430,4346270,0,7769460,4417940,9014800,5393960
Escherichia coli TSDC17.2,COG1854,1216700,2551200,1883100,3561300,2322800,0,3174000,2308500,3589200,2846000,3459400,3075700,1878800,4605700,1910200,4877700,5503900,2617000,7358800
Escherichia coli TSDC17.2,COG1858,6785000,5615000,8410500,5936400,6503000,2405100,4539700,2663400,3554700,7658400,5410700,4858200,3703900,3884800,5892900,4329900,9635500,4984500,6640700
Escherichia coli TSDC17.2,COG1862,2975100,1323700,0,4961400,0,2144400,5972100,3026300,7783800,4293700,4371900,3801100,3853700,4601300,2679300,4780500,4565400,3106300,7689400
Escherichia coli TSDC17.2,COG1866,26351000,40995000,41473000,33483000,71032000,49955000,57062000,87259000,72935000,50293000,41240000,48577000,43933000,37766000,34751000,51876000,47783000,60196000,68628000
Escherichia coli TSDC17.2,COG1869,0,0,0,0,0,1117100,0,0,0,0,0,0,0,0,0,0,0,0,0
Escherichia coli TSDC17.2,COG1879,57334300,74184490,61137800,88464900,89231400,24386400,84905310,59783900,55259700,223541040,221500490,165127280,173720000,189879200,103326100,205317800,229932520,75994700,240368850
Escherichia coli TSDC17.2,COG1881,0,321190,355240,318740,857730,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escherichia coli TSDC17.2,COG1882,431128000,504537300,468808200,504855200,838710200,632268000,897855800,725663000,805910000,475832000,377398900,430958000,378196500,370155040,506678000,543354000,538597300,751437700,798502800
Escherichia coli TSDC17.2,COG1894,3691300,6277300,1990400,2724600,4421300,5465700,13227000,1131700,9141300,1206000,1771900,1923500,1503800,809490,2514800,2218000,2041800,7158900,3660500
Escherichia coli TSDC17.2,COG1896,0,478740,0,0,0,0,0,0,0,344290,277340,235200,0,0,0,0,189110,423910,420530
Escherichia coli TSDC17.2,COG1898,0,6640500,8293900,6796300,11888000,6749500,3708500,8202600,6490500,3045000,3320600,3264200,3598200,2943200,6065400,2608700,1795200,11449000,5456700
Escherichia coli TSDC17.2,COG1902,1063800,0,0,0,0,0,0,0,0,0,0,0,0,0,873280,0,905230,851320,925640
Escherichia coli TSDC17.2,COG1904,239440000,271370000,216910000,249650000,352630000,313040000,194310000,183700000,194600000,122790000,99374000,114810000,81156000,89896000,236690000,156540000,144770000,224250000,197950000
Escherichia coli TSDC17.2,COG1905,2471700,2931700,0,0,4257900,0,0,0,0,1146700,851440,972440,0,2532000,0,2306700,0,2632800,3103600
Escherichia coli TSDC17.2,COG1912,760220,863340,413990,0,727180,866360,1562100,0,1682200,1665800,1205900,1816800,536740,1783100,726620,2014200,1609200,2039000,1493700
Escherichia coli TSDC17.2,COG1922,0,0,0,0,755960,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escherichia coli TSDC17.2,COG1923,9689400,11452000,25092000,21946000,36087000,17297000,25213000,18341000,23153000,13437000,15617000,13662000,8721700,18498000,19945000,17025000,14736000,33307000,25413000
Escherichia coli TSDC17.2,COG1925,14785500,11833300,20366900,18679200,25350800,9299000,11898900,15682100,11901600,15327100,19989500,22400300,15736400,20830100,26254200,21488700,34573700,38251200,26156700
Escherichia coli TSDC17.2,COG1932,4934900,3903300,792210,2059600,7157400,1296600,1827100,885080,3703400,1406700,670010,1259400,1268600,1416000,2183000,0,3655100,4266200,3850300
Escherichia coli TSDC17.2,COG1937,230290,220200,0,319470,517280,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escherichia coli TSDC17.2,COG1940,0,0,0,0,0,2136700,147530,1351900,111020,1420800,1851700,1137800,4901500,4697100,0,1953100,0,0,5147900
Escherichia coli TSDC17.2,COG1944,0,0,0,0,1147800,0,0,0,0,466310,0,0,0,0,0,0,0,0,0
Escherichia coli TSDC17.2,COG1949,0,4444900,37050000,1500300,2857500,0,2537800,1933300,3652200,4865700,3390500,2635100,2413600,3077300,2558200,3732200,4133500,4186900,7007500
Escherichia coli TSDC17.2,COG1951,601790,0,0,0,0,719770,0,0,0,0,655680,0,0,0,429440,515710,0,1148600,443580
Escherichia coli TSDC17.2,COG1952,862100,5201900,5400700,14874000,17598000,11906000,14942000,8072500,11514000,32173000,22093000,37609000,35375000,15457000,18958000,37127000,33745000,39543000,30901000
Escherichia coli TSDC17.2,COG1956,0,0,0,2603800,2012200,0,0,0,0,355120,692470,538290,0,0,1.00E+06,0,667860,0,1035000
Escherichia coli TSDC17.2,COG1957,7143600,10139000,7653900,3246800,8505300,2062990,6277670,2104500,4745080,2828760,1826600,1915100,1735300,2227760,4278000,2751800,0,6668400,0
Escherichia coli TSDC17.2,COG1960,0,0,0,0,1046900,0,0,0,0,0,0,0,0,0,0,134280,0,0,0
Escherichia coli TSDC17.2,COG1966,8820000,6592100,4008100,6979200,7513800,20394000,13914000,7790300,8904900,15758000,10099000,13756000,7341900,16408000,12328000,7453700,10847000,15533000,11242000
Escherichia coli TSDC17.2,COG1972,0,0,1598300,0,0,0,1868500,0,1562600,1429000,0,0,0,0,0,0,0,2153000,1142700
Escherichia coli TSDC17.2,COG1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escherichia coli TSDC17.2,COG1975,2779300,2066500,3336300,2202900,2473500,2431900,1572000,2450500,1868100,0,0,0,438280,0,0,347670,0,0,1176100
Escherichia coli TSDC17.2,COG1979,47888000,53521000,74516000,80626000,63167000,39552000,28031000,19696000,38156000,42745000,59490000,39526000,40654000,61580000,62168000,80140000,70240000,55719000,58272000
Escherichia coli TSDC17.2,COG1982,13424400,40059000,19176100,37622100,25903700,78871200,64328200,10887880,53866000,13828710,19193600,11353000,12192000,13266000,19018600,16494000,18053480,19622000,21883930
Escherichia coli TSDC17.2,COG1984,0,0,0,0,0,0,0,0,0,399630,0,0,0,579790,0,0,0,0,0
Escherichia coli TSDC17.2,COG1995,0,0,0,0,1042300,501750,0,0,0,815850,797000,876010,647470,0,0,0,0,0,0
Escherichia coli TSDC17.2,COG2005,1390000,0,0,0,1613900,0,0,0,0,0,0,583510,0,0,0,0,0,1294100,0
Escherichia coli TSDC17.2,COG2008,1165400,1126100,2460700,2333900,3081200,1651700,1584800,861040,2941700,1578000,2448300,2253100,2306100,1443300,2588700,2899300,2175400,2252200,4079400
Escherichia coli TSDC17.2,COG2009,0,3041900,5928200,2850400,3093300,7546800,0,2868500,199710,0,1247000,0,0,0,0,0,0,0,0
Escherichia coli TSDC17.2,COG2017,31496000,28161000,26114000,33549000,66962000,34941000,84701000,57821000,105490000,16332000,23439000,16871000,18013000,16181000,27762000,23207000,27057000,84571000,38712000
Escherichia coli TSDC17.2,COG2022,557370,1302400,1037200,771750,1589800,1037100,0,973850,0,0,0,0,0,0,0,0,0,1909600,0
Escherichia coli TSDC17.2,COG2025,0,0,0,0,5944600,0,0,0,0,1184800,0,1242500,775300,588150,610650,0,0,0,0
Escherichia coli TSDC17.2,COG2040,0,358330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escherichia coli TSDC17.2,COG2050,0,0,0,0,0,0,0,0,0,1370600,0,0,0,0,0,0,0,1936700,0
Escherichia coli TSDC17.2,COG2055,3084130,7907500,8649700,5963200,9269200,0,2153300,766460,2319100,10488200,3243700,3380500,6211500,7317600,3846400,7170600,6848200,3409400,8723500
Escherichia coli TSDC17.2,COG2057,0,705560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681270
Escherichia coli TSDC17.2,COG2062,0,0,0,0,0,0,0,0,0,1071400,0,0,0,0,0,0,666520,0,0
Escherichia coli TSDC17.2,COG2067,1091000,2191800,0,3149100,2898200,4426000,421730,0,751880,0,673470,0,0,0,0,0,1503500,1838500,0
Escherichia coli TSDC17.2,COG2077,5925000,10919000,7163000,5134800,7820100,13445000,11171000,25568000,38639000,8731300,9281400,10385000,15873000,19008000,15316000,8968400,12835000,14643000,12992000
Escherichia coli TSDC17.2,COG2084,694690,4610570,5775400,0,0,2043800,1601000,469700,735040,2591390,2833900,2301690,2188070,3477430,1698600,3322540,2753770,4905040,4201900
Escherichia coli TSDC17.2,COG2086,0,0,0,0,467630,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escherichia coli TSDC17.2,COG2103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escherichia coli TSDC17.2,COG2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344120,0
Escherichia coli TSDC17.2,COG2110,0,0,0,0,0,0,0,0,0,202660,0,0,0,0,0,0,0,0,313620
Escherichia coli TSDC17.2,COG2115,51611000,83760000,90445000,77556000,77270000,169510000,150060000,125480000,186290000,110400000,102630000,101790000,76021000,74031000,167950000,215210000,205210000,155170000,179310000
Escherichia coli TSDC17.2,COG2116,0,0,0,0,0,0,0,0,0,750830,125720,383730,0,207300,0,276800,273160,0,411440
Escherichia coli TSDC17.2,COG2146,0,0,0,0,1063700,0,0,0,0,0,0,0,134010,0,0,0,0,0,0
Escherichia coli TSDC17.2,COG2160,33325000,27868000,44165000,38226000,41332000,56728000,79461000,49720000,70167000,96928000,122200000,110910000,90602000,84139000,84412000,100150000,129340000,97266000,142290000
Escherichia coli TSDC17.2,COG2161,0,0,0,0,0,0,0,0,0,1106000,0,645030,0,1246300,941810,1646100,1809900,1424100,2107900
Escherichia coli TSDC17.2,COG2162,0,1227900,1229900,1282700,1935000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escherichia coli TSDC17.2,COG2171,6953300,14654000,15399000,19571000,25777000,6635000,2780600,2028000,5110500,16774000,16909000,14392000,17497000,18467000,13098000,27025000,20179000,11810000,31762000
Escherichia coli TSDC17.2,COG2177,276080,0,0,0,0,0,0,0,0,0,393890,0,0,0,0,0,0,0,323930
Escherichia coli TSDC17.2,COG2182,5558100,2275300,6425600,2599000,6716400,492780,0,0,0,1451400,1704100,3249600,2249500,0,5538300,952200,1298500,807800,4011600
Escherichia coli TSDC17.2,COG2183,3694200,3212900,6766500,3828400,5947500,0,0,0,0,2157900,1909300,3728200,2614600,3122100,2325200,3860000,3935400,0,6564500
Escherichia coli TSDC17.2,COG2186,1465810,3980930,0,1717790,3939300,0,2287270,1829200,1542010,1958690,0,986580,1512160,2229520,0,0,0,1285360,3696040
Escherichia coli TSDC17.2,COG2189,0,0,0,0,0,0,0,0,0,0,0,0,0,863200,0,0,0,0,0
Escherichia coli TSDC17.2,COG2190,79701000,51495000,46456000,37082000,90424000,58154000,45828000,28584000,74734000,44603000,49601000,34564000,37196000,35632000,23474000,55350000,68921000,70131000,72972000
Escherichia coli TSDC17.2,COG2193,1287200,2665700,1865100,2227600,4254200,4649700,12390000,1890400,4550800,1297400,1335900,945490,0,1901000,2228000,1258900,941880,1846300,1719300
Escherichia coli TSDC17.2,COG2194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846100
Escherichia coli TSDC17.2,COG2195,37096000,62266900,50957500,52493800,92979500,47140000,64436300,45206800,81503300,32075800,26952800,27247700,28593900,25081800,43835800,27808000,38711100,86926000,62432000
Escherichia coli TSDC17.2,COG2197,1927350,2322240,1006800,3263030,2815060,3801700,5240200,4657400,2918800,0,1748130,1654060,2257830,517060,1277700,1687100,0,10494100,1258150
Escherichia coli TSDC17.2,COG2204,0,0,0,0,0,0,0,0,0,9111380,7211380,4154200,3788900,5301440,707480,6775600,5676980,11754000,6251900
Escherichia coli TSDC17.2,COG2207,0,0,0,0,0,1066900,791960,1026700,0,1146400,0,0,0,0,0,1196500,0,759140,1681270
Escherichia coli TSDC17.2,COG2213,0,2317600,828440,2542400,795180,169250,2454900,0,0,4590500,3277300,2622200,3369200,3396600,3795600,3450000,3504300,1519300,2556000
Escherichia coli TSDC17.2,COG2217,0,0,0,1984000,2166100,0,1150100,629500,1104400,1278000,1379600,1185900,1199100,1342400,1548400,1592100,0,2119800,1775500
Escherichia coli TSDC17.2,COG2220,263520,3033000,494570,1212200,2387200,4965000,0,0,8387300,0,0,0,0,1545300,421690,0,0,0,0
Escherichia coli TSDC17.2,COG2222,1983000,0,3084500,0,0,2998200,1296800,0,0,4303200,3170200,2875100,2303100,2718900,1532900,0,4773900,1440300,4984200
Escherichia coli TSDC17.2,COG2223,0,0,0,0,0,352760,1401200,820000,2148600,0,218070,252980,0,0,0,0,0,545020,0
Escherichia coli TSDC17.2,COG2224,0,0,0,0,0,0,0,0,0,164100,0,0,231060,0,0,0,0,0,265600
Escherichia coli TSDC17.2,COG2225,3867400,11678000,4024700,4871000,9345300,6175300,4520700,0,5450800,3034000,0,1874900,2166300,1692100,1607400,1634300,2504100,4013200,2591000
Escherichia coli TSDC17.2,COG2236,753240,0,0,2120500,1940700,0,0,2269700,0,8923700,7621500,5076000,7411900,6820300,2794600,7114100,17075000,4693600,13559000
Escherichia coli TSDC17.2,COG2240,3526400,3719580,820880,2436400,4505900,812820,6387200,0,6640000,1200320,1149700,1384800,1385000,1552700,3875720,1482800,1485800,8040500,3892300
Escherichia coli TSDC17.2,COG2249,5001900,4254400,0,0,5616300,2102600,1654700,1756800,0,0,1156400,1055900,0,1040300,1389800,1351200,965240,1731700,1622000
Escherichia coli TSDC17.2,COG2252,0,0,2106300,616440,0,298560,0,158260,0,581160,0,331270,2138300,376970,334510,459560,0,0,966370
Escherichia coli TSDC17.2,COG2258,2495600,3052100,2371700,3664900,4151300,0,0,0,0,0,768240,0,0,426640,0,0,0,0,0
Escherichia coli TSDC17.2,COG2262,2402300,3381900,1885100,3464300,3428000,0,0,0,0,1552300,1843300,0,0,0,3371400,2667500,0,6143800,0
Escherichia coli TSDC17.2,COG2265,602000,937690,0,982020,0,0,0,0,0,562740,0,0,0,0,0,0,0,0,0
Escherichia coli TSDC17.2,COG2271,3540600,8254000,9794300,9450200,29231000,22880000,1915500,5686700,3490400,19760600,21092500,18308800,13726300,21115000,14040000,23787900,20994100,22721000,20823000
Escherichia coli TSDC17.2,COG2315,3172200,860830,0,970110,3625200,0,0,0,0,785500,420610,291070,0,944720,219850,1221300,609170,0,1863100
Escherichia coli TSDC17.2,COG2332,0,0,0,0,0,496570,0,0,77752,0,0,0,0,0,0,0,0,0,0
Escherichia coli TSDC17.2,COG2337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243530,0,0,0
Escherichia coli TSDC17.2,COG2350,0,0,0,0,0,0,0,0,0,1274000,0,0,0,0,0,0,0,0,0
Escherichia coli TSDC17.2,COG2352,4242800,3687100,3095500,5679100,8566900,5855100,7053000,5028900,7095700,2159900,5172400,3397000,2528600,1854800,4764100,3851800,5548400,13348000,6819700
Escherichia coli TSDC17.2,COG2353,0,0,0,0,0,350690,0,0,733670,0,0,0,0,0,0,0,0,466160,0
Escherichia coli TSDC17.2,COG2367,2431600,3749900,2013100,1852300,2966900,2765000,3528200,484810,4633900,2735000,2680100,1945100,2004400,2723100,2254700,2633000,2764200,3233300,686980
Escherichia coli TSDC17.2,COG2373,228840,0,0,0,0,0,0,0,0,550480,0,0,0,0,0,756600,572090,0,586390
Escherichia coli TSDC17.2,COG2375,0,0,0,0,0,0,336100,0,422080,0,0,0,0,0,0,0,0,1657300,0
Escherichia coli TSDC17.2,COG2376,1918600,2583200,0,229290,1853300,3552200,0,0,799830,1876700,2641800,1987000,0,1281900,2040900,2120600,2689300,3052600,3672700
Escherichia coli TSDC17.2,COG2390,708160,0,0,0,982900,884710,1567300,742110,0,0,0,640360,2187070,756770,0,0,230530,0,1332960
Escherichia coli TSDC17.2,COG2407,17516000,15662000,14022000,19318000,22285000,39779000,56125000,55146000,37222000,66922000,38139000,31331000,18721000,27227000,50379000,43856000,55997000,33800000,61218000
Escherichia coli TSDC17.2,COG2414,0,678740,941220,0,1092200,2273400,3203500,8925000,3852300,0,0,771070,0,422890,0,0,0,0,0
Escherichia coli TSDC17.2,COG2501,368480,1076500,0,498820,0,0,0,1191400,0,146210,331740,1053800,0,0,2185800,921170,340960,2078300,1410900
Escherichia coli TSDC17.2,COG2502,0,0,0,2121800,2113600,1598300,0,0,0,2822400,7061600,5340500,3602000,4322400,2841800,7267100,6488500,3225100,7194800
Escherichia coli TSDC17.2,COG2515,1257900,886430,5255200,1867400,3935200,900480,2569400,0,1742100,985970,1317600,997720,1073900,1022600,1277200,894560,1774600,2286400,1931600
Escherichia coli TSDC17.2,COG2518,0,0,0,0,0,0,0,0,355150,0,0,0,0,0,0,0,0,0,0
Escherichia coli TSDC17.2,COG2606,0,0,0,0,0,0,0,0,0,683570,0,0,0,0,0,0,0,0,0
Escherichia coli TSDC17.2,COG2609,110120000,190710000,133010000,159600000,216630000,111100000,144820000,173010000,196580000,99451000,115350000,92605000,91738000,89311000,87186000,129780000,113080000,146750000,196560000
Escherichia coli TSDC17.2,COG2610,6111700,0,0,0,0,0,0,0,0,960850,1418600,875390,0,0,0,792310,1206900,0,0
Escherichia coli TSDC17.2,COG2704,6141800,8195300,1634400,4817300,4916300,17409419,17736000,9689400,22814000,15976108,22575000,17697672,13832000,16437000,23961490,21792000,20937000,29463000,25900000
Escherichia coli TSDC17.2,COG2706,3349700,1884000,1709600,1311100,6737800,2783000,3589700,1087200,2656400,754230,1817300,1178500,1078300,1020300,1757000,1843000,6241300,5703000,1454600
Escherichia coli TSDC17.2,COG2721,0,3032200,2141900,1299900,529560,1970700,0,0,0,2542900,1119400,930110,1346100,1485300,2696800,2566100,1016500,2279300,1690200
Escherichia coli TSDC17.2,COG2723,1853300,2012100,3914500,563040,480310,2066500,5161400,1787400,5811100,2042700,527900,596080,978480,600100,824640,649250,484950,1774700,388500
Escherichia coli TSDC17.2,COG2731,3499100,4011500,12817000,4143800,6191700,5753100,5949800,11675000,12454000,5311700,9303900,10482000,9032300,7630000,2552300,10890000,6719700,6514000,9470600
Escherichia coli TSDC17.2,COG2755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escherichia coli TSDC17.2,COG2766,682020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escherichia coli TSDC17.2,COG2813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525800
Escherichia coli TSDC17.2,COG2820,7629900,15349000,8208700,10890000,15975000,7230600,9864500,5775600,7486000,5073200,9647100,5041800,4263000,5810700,2745500,10484000,5488700,15641000,12777000
Escherichia coli TSDC17.2,COG2822,0,0,1318100,949350,3162400,0,0,0,0,0,0,0,0,0,630020,0,0,0,0
Escherichia coli TSDC17.2,COG2823,633690,1645100,1317800,1667900,1525700,0,3603100,0,5551500,2657100,2607700,3034300,2850500,2493700,2360600,4332300,7075300,941550,5336200
Escherichia coli TSDC17.2,COG2824,0,0,0,0,0,0,0,0,0,421030,308320,0,0,0,0,0,274890,0,0
Escherichia coli TSDC17.2,COG2825,4433600,0,3242000,3222000,10226000,12504000,13046000,6414000,13983000,9514100,6924400,7222400,9277300,4982900,2511800,6678700,4798200,13016000,10515000
