,DC.M.48.1,DC.H.48.1,NZ.H.48.1,AZ.M.48.1,NZ.M.48.3,AZ.L.48.1,AZ.M.48.2,PR.L.48.1,NZ.H.48.2,CP.L.48.1,NZ.L.48.3,CP.H.48.3,NZ.H.48.3,DC.M.48.2,NC.1D.48.1,DC.H.48.2,PR.L.48.3,PR.M.48.1,DC.L.48.1,PR.M.48.2,PR.H.48.1,CP.M.48.1,NC.1D.48.2,CP.M.48.2,AZ.L.48.2,AZ.H.48.1,CP.L.48.2,PR.L.48.2,PR.M.48.3,NZ.M.48.2,NZ.L.48.1,DC.L.48.2,AZ.L.48.3,AZ.H.48.2,NZ.M.48.1,NZ.L.48.2,DC.L.48.3,CP.L.48.3,DC.H.48.3,PR.H.48.2,CP.H.48.2,CP.M.48.3,PR.H.48.3,DC.M.48.3,AZ.H.48.3,NC.1D.48.3,CP.H.48.1,AZ.M.48.3
PR.H.48.1,0.222472612719387,0.617443471830477,0.189794519102702,0.212957363694834,0.31652382479559,0.209093557987606,0.215395254042243,0.192686127207993,0.194676952036412,0.355026552411799,0.242804146052306,0.87785476046529,0.19570659480987,0.188701459638549,0.218006230561049,0.669015831603281,0.256460346238719,0.19725238563918,0.230266455446039,0.178802046724629,0,0.937996292536758,0.284614230656709,0.914123966410145,0.193421721503137,0.339757802412185,0.375075402558519,0.202394264297153,0.189646732425858,0.199602495568853,0.218394417768079,0.191808262436063,0.263794773414239,0.277130286641939,0.356223801479642,0.17252903847041,0.210723886201636,0.311351348965749,0.625768270164172,0.173569441179892,0.888905154243054,0.891656257998415,0.211599620686789,0.219842079836567,0.298759897777457,0.267727347092613,0.930745091480662,0.273955290492502
CP.M.48.1,0.932467198306295,0.92654324128377,0.941962543043323,0.933507670812355,0.963313331371261,0.92695837718056,0.928726740592825,0.946597953814938,0.936002419116193,0.936439715970715,0.955412856841333,0.506272129361788,0.929066064281109,0.938277725748621,0.922915681814716,0.904957658122542,0.956521968303971,0.930831683286117,0.955619581223184,0.945504923043439,0.937996292536758,0,0.959627240362248,0.406958926188891,0.937419169948457,0.910530590761299,0.955210529842449,0.949642153608188,0.947677982642339,0.947785655119017,0.950882725977686,0.946035647373478,0.95580500432952,0.942663638330895,0.966300052887233,0.943337242514345,0.927757736557568,0.942815160522933,0.918124524900864,0.92557990222957,0.448535729150589,0.435717394481303,0.950320000609104,0.939435847443744,0.927725008288169,0.958584177802476,0.409054892944877,0.948757430394885
NC.1D.48.2,0.339374382109193,0.658711595219196,0.262721862610459,0.336912994726943,0.139195856571772,0.348052116325994,0.347069050478592,0.184695803842975,0.316752657200687,0.409058345131171,0.120886040044361,0.920458906141295,0.343516792117855,0.288090318276917,0.35201057664518,0.702045205433724,0.113237949960222,0.340230141728067,0.165064344092633,0.215513658169318,0.284614230656709,0.959627240362248,0,0.945944644322237,0.279194355974135,0.482549445526876,0.306847436170044,0.199240318037807,0.190802442857957,0.232521023361502,0.207310346413123,0.21518965898726,0.181641440957049,0.363216489138656,0.164021054340695,0.222736609382202,0.346927299928349,0.380836308597638,0.660807519193676,0.364766407906951,0.92786571182108,0.929214186549812,0.241656122056655,0.296722244166131,0.415216960498212,0.162283974432253,0.954918010634515,0.306342633102615
CP.M.48.2,0.905424998057101,0.896420394345577,0.918485441237956,0.906387217046355,0.94813599992389,0.898865629619468,0.900965300787372,0.927396695102958,0.911045718949128,0.909075265920941,0.93980903381482,0.325171177610359,0.902549536514175,0.915270228516323,0.893624934057279,0.866157467242139,0.94054196243538,0.902379601529915,0.938233736847281,0.924114480197739,0.914123966410145,0.406958926188891,0.945944644322237,0,0.915009095604104,0.875937866436167,0.937083169601591,0.931443654034119,0.927760936724559,0.926964690647481,0.932794629282849,0.92556083314566,0.93831712313935,0.918029796356962,0.954155989191159,0.92376885812732,0.902382679775434,0.917627584715728,0.885299683141164,0.896250547684471,0.327346747652476,0.347826550488433,0.932485300876748,0.91393985468959,0.899501646995323,0.941649479392411,0.423144247846438,0.931099035994268
AZ.L.48.2,0.269243739765261,0.632258543367302,0.217420377280199,0.192198360048524,0.327770107927215,0.158783543278066,0.161674252285162,0.186460820777132,0.233427861236143,0.325159526175901,0.256955044673595,0.874446769076276,0.220127592997488,0.223896488013059,0.240148060806642,0.677842475423909,0.256806674551207,0.194429347717377,0.251697805123888,0.189684512120187,0.193421721503137,0.937419169948457,0.279194355974135,0.915009095604104,0,0.33173279674418,0.34479415312686,0.200930301949453,0.185376014137162,0.181745273090637,0.212628592901812,0.208702590525229,0.237833844253759,0.300995457835255,0.354989519711064,0.170790821121149,0.234574614242717,0.315707179082155,0.639626367029374,0.211915586024416,0.888396728636261,0.89180425768681,0.25173349600462,0.264840997365585,0.322091906573497,0.276277981992468,0.927453469096401,0.26583451262227
AZ.H.48.1,0.296437450179708,0.581226760050083,0.335009077383233,0.279026650643562,0.511779805020921,0.313736624559372,0.256743896787926,0.387095457891815,0.31414734430653,0.441862154265203,0.459017034470145,0.830539188698649,0.290578497796005,0.322340428202835,0.342764763803346,0.600509651040779,0.456144019878077,0.336653767948221,0.434143754923402,0.395290624340134,0.339757802412185,0.910530590761299,0.482549445526876,0.875937866436167,0.33173279674418,0,0.494816773512903,0.411947102843847,0.398116014482632,0.374150063746592,0.410114971726081,0.396249825343758,0.431518919627529,0.309465085469464,0.540185153536926,0.388969416553226,0.326295506929802,0.406017137760416,0.585662080490829,0.30058164824581,0.843048171415241,0.853322282263902,0.399012297971896,0.324600489689758,0.219819673781749,0.455611216322109,0.900144963811439,0.381978666587178
CP.L.48.2,0.405778281164295,0.696301481485335,0.395747567949124,0.357489226419291,0.33016353131449,0.379789827354821,0.391040448777994,0.33403995331884,0.409985764154619,0.293095298546246,0.30164225996516,0.90846284311061,0.443251435141683,0.349554258357776,0.422582470461062,0.734284651336131,0.294247646544411,0.394918030475606,0.303321022399605,0.334364533742388,0.375075402558519,0.955210529842449,0.306847436170044,0.937083169601591,0.34479415312686,0.494816773512903,0,0.291243493012587,0.310851338368674,0.325373033187018,0.345949569414861,0.312325478879658,0.305433780854678,0.417450341093246,0.349637320926551,0.313243543043656,0.421236959453537,0.212303221742212,0.705083870356861,0.418527441290506,0.91683789760723,0.922667507616104,0.366992956724311,0.389266736021939,0.459457827289953,0.30916257081197,0.947508030387541,0.355261227330494
PR.L.48.2,0.280261568121353,0.647018227590099,0.226859631359711,0.233286931716193,0.250972187698353,0.238393979026896,0.272517259105382,0.145493602148546,0.26484674568747,0.326557749827796,0.179492089633085,0.902707421960992,0.276147023322584,0.228635108052354,0.24930199294683,0.680197279070449,0.1785496054239,0.214111030805137,0.177939395891648,0.146736011892287,0.202394264297153,0.949642153608188,0.199240318037807,0.931443654034119,0.200930301949453,0.411947102843847,0.291243493012587,0,0.148457983429402,0.170181893827118,0.169979730197268,0.130955850002686,0.185972860427839,0.307531944743571,0.267737502328265,0.125108782833852,0.236616161312657,0.306746619914233,0.643904904594305,0.251478538811008,0.909033234075148,0.912908894616525,0.241814566084286,0.263474829717388,0.362430639551261,0.178629845443172,0.941178559909496,0.27871531833795
PR.M.48.3,0.276183126526284,0.646804149128311,0.191959047050584,0.2475006813141,0.23669281843771,0.239028935600161,0.25051114089536,0.138734503068349,0.227073529811249,0.347466188557034,0.147273332621329,0.895051361997611,0.237709726137538,0.226490895911455,0.254139993674456,0.691385110832769,0.149538098941971,0.234005539656568,0.164379793614444,0.152627014140885,0.189646732425858,0.947677982642339,0.190802442857957,0.927760936724559,0.185376014137162,0.398116014482632,0.310851338368674,0.148457983429402,0,0.14522837428645,0.157591741816054,0.160442754004452,0.182025106524306,0.320022295570686,0.276506700890991,0.132695196762366,0.258237521766973,0.320628616645438,0.651664968275881,0.247000830996876,0.907276045091609,0.91081769464005,0.208378261129625,0.243958357234147,0.368676922725061,0.181211222872929,0.942613603365965,0.275902652467296
NZ.M.48.2,0.273218960644784,0.646720656998819,0.19992667190975,0.236089587204264,0.258403990028771,0.237315966459434,0.23570656798395,0.162071396019601,0.223327564341504,0.351924283988888,0.193756827000748,0.893818379861163,0.232584929371937,0.232952223646966,0.267388415277299,0.694241898011348,0.197630552297492,0.223849168269485,0.172010444908174,0.182452059051705,0.199602495568853,0.947785655119017,0.232521023361502,0.926964690647481,0.181745273090637,0.374150063746592,0.325373033187018,0.170181893827118,0.14522837428645,0,0.124378431136948,0.19174134056844,0.170844930424188,0.321632233117127,0.269706662724512,0.148875749351965,0.257684124155515,0.326047134373853,0.651669738339872,0.260294103005224,0.905450340048159,0.907307166619395,0.192469715846262,0.254140487588562,0.349038638800217,0.18848599317083,0.940047676990161,0.28907550537406
NZ.L.48.1,0.295124612418322,0.640560417390902,0.197374244789431,0.264840582370712,0.233835101962401,0.265780514948558,0.269714817485947,0.155097306703501,0.241310275409875,0.376718823571232,0.177684439453308,0.902992614068412,0.243187460396908,0.259364517872141,0.274216256364275,0.703256272576999,0.179954808950931,0.252831385837968,0.160386360322343,0.170378448033092,0.218394417768079,0.950882725977686,0.207310346413123,0.932794629282849,0.212628592901812,0.410114971726081,0.345949569414861,0.169979730197268,0.157591741816054,0.124378431136948,0,0.179363035515706,0.174893674530779,0.339067316978089,0.244678748421512,0.174097901216735,0.255147345920682,0.341068814383086,0.661341682052013,0.287597193809545,0.913436493974206,0.918114458278404,0.189948482817703,0.26777763486944,0.368539121243232,0.174326214517099,0.945440678172869,0.310924469819119
DC.L.48.2,0.243190494246566,0.623425239161111,0.19132988665674,0.221100040975177,0.261252052893673,0.238232144683746,0.268799978655702,0.1323799476017,0.235658450935782,0.343226855925752,0.195878909782204,0.892169212585224,0.24978251680911,0.194777370522412,0.218643670855586,0.662592841712895,0.190312427598015,0.224505056258279,0.186935919699766,0.115661960911795,0.191808262436063,0.946035647373478,0.21518965898726,0.92556083314566,0.208702590525229,0.396249825343758,0.312325478879658,0.130955850002686,0.160442754004452,0.19174134056844,0.179363035515706,0,0.206203173804982,0.297618579676795,0.287282928898946,0.145996061315652,0.215912302228835,0.29996242198308,0.621061424377579,0.254869755542968,0.902040180690133,0.907803186425706,0.228980202180243,0.222369681045567,0.342774428818161,0.178704284640816,0.940039101872,0.263760352632433
