Taxon,Function,DC.M.48.1,DC.H.48.1,DC.M.48.2,NC.1D.48.1,DC.H.48.2,DC.L.48.1,NC.1D.48.2,DC.L.48.2,DC.L.48.3,DC.H.48.3,DC.M.48.3,NC.1D.48.3
MGYG000000179,LCOG0791,854685825.9000001,231449730.4,1098648073,960507026.8000001,239842395.8,1273157248,1333997000,1012534508.1999999,800828195.4,274485480.5,910934840.9,1836944101
MGYG000000179,LCOG0793,622581248.3,271750355,310543653.4,489929889.2,211252594.5,567823387.6,532511990.6,456295422.8,209999006.5,264178848.7,357226084.8,488686634.7
MGYG000000179,LCOG0794,1219969061,130543886,1347630709,1657215069,169819228.4,2536774627,2752596343,1590300226,1208677901,162582007.6,1457838935,2420403821
MGYG000000179,LCOG0799,37651724.8,0,41966591,58745582.6,0,44052889.1,64278692.66,42601992.67,58160436.14,0,20231065.8,58290113.33
MGYG000000179,LCOG0800,1573274311,179769789,1719155588,1351120191,93413416.3,2112864175,2095272238,1604295136,1055599166,169149958.2,1257177047,1829800553
MGYG000000179,LCOG0803,32362841.5,0,30873048.67,22810531.67,4236815,17349781.1,28323901.91,44560477.59,14720645.87,202475,11838050.67,6280405
MGYG000000179,LCOG0807,1658192427,86267328.17,1642133860,1470346926,57927333.94,742384697.7,1791568187,1656695959,1447397311,137748818.2,1518227961,1657178867
MGYG000000179,LCOG0809,608629307.6,60393372.75,584108766,225257297.9,105155147,952231411.8,839309926.7,334463381.8,448171333.5,68922394,767098816.3,968459473.3
MGYG000000179,LCOG0812,1171170122,340002238,1305866638,718839530.7,396446004,1545884802,1337191455,961756985,756704031.5,261922928,1034561356,1170258624
MGYG000000179,LCOG0813,571859175.4,285148819.3,494866515.5,392620936.3,43823523.26,228226926.2,303117304.5,455042519.8,556657963.7,56301676,323321177.1,157437832.4
MGYG000000179,LCOG0821,180954658.9,81379460,216455303.4,191643664.3,28865506,261685857.2,307191654.9,315865674.8,156996922.3,45748814,146602416.8,208308231.1
MGYG000000179,LCOG0822,38091543.94,589341.375,30823419.93,17086063.63,446092.1538,69102841.99,57841709.8,32224997.56,24566474.08,773674.4286,33148828.42,19451019.81
MGYG000000179,LCOG0824,0,0,0,0,0,18472441,373777,0,0,0,13853344,34562593
MGYG000000179,LCOG0825,388281322.3,78899071.67,318146137.6,430864493.6,138967214.7,1435705239,642908251.7,678736590.1,477124924.8,144529211,323980859.1,550825654.9
MGYG000000179,LCOG0826,141662809.9,5685166,136415647.7,338647091.34000003,13483769,163086902.3,193549110,127928964.1,77798219.22,16376174,89635204.63,144412115.4
MGYG000000179,LCOG0834,3232084623,302119277.40000004,3867860540,3946271292,345112668.6,7099709006,8664051811,5879861021,3824237966.7999997,433501841.2,3052603875,6397239259
MGYG000000179,LCOG0835,654595141.6,231795046,934996097.8,1058218996,331065435.1,1691867452,1456272569,989063400.9,810819938.5,279190062.2,814508120,1295664709
MGYG000000179,LCOG0836,46778425,0,51747389,36595773,0,39131756,34616217,37797009,33300497,0,38286477,50541447
MGYG000000179,LCOG0841,2455733806,167246734.7,2372066802,2014392388,114447007,2918190623,3719012473,2308886226,2181506859,137314062.8,2178693878,2479241922
MGYG000000179,LCOG0845,800475576.4,745098528.8,1064648372,677847612.3,1269553507,1390379985,2153497625,1510260643,696590470.7,2129065132,1268421685,1408326789
MGYG000000179,LCOG0846,246450322.4,222630,190869376.8,154529174.1,5646896,268920245.46000004,289535997.7,332188566.3,202956059.97000003,0,152804425.3,195677967.4
MGYG000000179,LCOG0855,138660665.5,95340961,86159611.91,76599941.17,87187036.75,119337887.7,102284033.7,85521495.18,115351358.4,86539659.67,91100610.44,77626984.58
MGYG000000179,LCOG0858,240950751.7,24811546,257751277.5,75473809.2,31874789,496341068.7,817495494.5,102806214.5,77862376.02,38926477,214222270.2,332889498.4
MGYG000000179,LCOG1001,397327911.4,164009806,392100110.2,311868091.8,119696324.6,517712617.7,636376406.5,429100549.1,288749115.7,133308490.8,492378924.9,430747192.8
MGYG000000179,LCOG1003,124174277,0,136281033,109214635,0,148176262,221998338,140800805,114826703,0,184123377,314022066
MGYG000000179,LCOG1011,12714857,0,21356852.8,32136953.2,21186931,45828654.33,61160033.5,45780924.5,18072381.2,0,65320770.33,148027613.5
MGYG000000179,LCOG1012,9688531505,1226457506,11034850908,16462190465,1095874373,19068163200,29776444279,19822177583,13465284755,1302895271,10834574669,21304454835
MGYG000000179,LCOG1013,12850807181,280812281.4,15805678132,14090161941,350461610.5,23690437312,28845653133,17522290585,13018652920,353257251.4,12332996395,18679872573
MGYG000000179,LCOG1014,13068071674,299161537.4,16002112607,14405157167.833,396342800.8,23954031093,29142282283,17836279331,13288227831,364442375.9,12554177465,19005002364
MGYG000000179,LCOG1015,107425342.3,21002661.33,113385991.4,92959463.33,7257371.333,226704707.9,147505277.2,151735318.8,82476715.03,12290606.67,115520004.6,75836006.38
MGYG000000179,LCOG1026,582955452.2,60264268,476865804.3,721811090.9,32031600.51,1357631015,1708190826,1017836686,872842374.9,6919430,797806457.3,1214589626
MGYG000000179,LCOG1027,615391547.5,78058467.67,817295259.2,553139127.7,91990837.2,750359370.7,1407492155,681009222.3,865027736,71768957.25,337135931.4,1158730757
MGYG000000179,LCOG1028,8347997797,1141724938,9725034494,8470004611,826244560.1,13282918876,14767388587.880001,10718818214,7581433852,1271834832.1167,8784423906,12393268677
MGYG000000179,LCOG1032,282002289.3,3742202,344444916.5,447623313,17198243.5,471298768.8,581113436.7,495200921.2,336748927.5,3681781,349134887,338786111.1
MGYG000000179,LCOG1033,1263486958,410486956,1453573523,1664211719,250294264,2139911667,2079091943,1747627619,1344781142,346897246,1385657456,68656804
MGYG000000179,LCOG1035,0,0,0,0,0,11953344,15621524,359321,0,0,4897856.5,13791025.04
MGYG000000179,LCOG1045,57920069,0,36914111,76756982,0,21675946,134708773,74962568,46092805,0,51113889,48632709
MGYG000000179,LCOG1048,1011847965,366867160,1211773714,1061683481,620866734.9,1469318511,1679996451,1350293881,1200185466,958649734.9,888944877,1776703992
MGYG000000179,LCOG1052,724788040.7,135642810.2,318686344.3,735998072.8,51385090.89,2558800704,1087144504,318475108.4,398959149,346813700.4,545307907.7,996673500.9
MGYG000000179,LCOG1058,243199930.9,64796099,244899421.7,232157384.5,2729337.4,1661850688,415009883.3,235812469,296412717.3,15890909,276452186.8,213974858
MGYG000000179,LCOG1060,204800817.3,9454966,303573285.3,358261662.5,28425445.36,618211146.3,572086422.6,381856254,286567422.6,18822770.67,311607209.5,534896925.1
MGYG000000179,LCOG1063,3578963183,564536000.8,3627810843,4608476036,398761603.6,7120341871,6099689342,3875797076,4472615905,408785287.8,3960550983,6756703696
MGYG000000179,LCOG1066,442504309,4886239.667,472867411.9,320441307.7,49852808.25,657223913.3,678543109.6,548623025.2,309379804.5,14352448,487588551.9,650668376.1
MGYG000000179,LCOG1070,636323979.8,48090517.5,991961149.2,794827408.6,232479095.10000002,1093457974,1580111936,1041374578.4999999,758434000.1,277458791.5,890923842.7,1233226936
MGYG000000179,LCOG1074,14415205,765418,8830453,11083548,103464,21512391,19657386.5,17700496,6592885.23,3255693,8274931,11839198.25
MGYG000000179,LCOG1080,1100337255,381718950,1175922407,906081515,573984274.2,1423310269,2271661764,1358957085,1177090212,362698676,950149194.6,1469508439
MGYG000000179,LCOG1082,1273952577,188757040.2,1088839391,1106108239,360219527.8,1836411406,1976444010,1491881938,979070938.3,389520114.8,958991580.2,1400647740
MGYG000000179,LCOG1088,248442710.4,174714516.6,273981731.4,199950390.7,56047699.44,390308047.9,438358825.1,359646134.8,268773850.1,237426930.3,247769329.9,359462706.9
MGYG000000179,LCOG1091,1034610428,19630268.4,1325839008,1191483915,58078223.54,875180808,2095614565,1735093213,1216665957,12938012.25,604873865.6,1272655596
MGYG000000179,LCOG1092,92625555.75,0,128766712.9,193977013.2,281964,115162506.9,113877454.8,132211643.9,107430052.4,106021,245395471.1,118785568.7
MGYG000000179,LCOG1101,299765697.6,66509684,409180851.5,450249541.7,30385900,795266889.5,554393658.8,414031976.6,382271025.9,58635275,260046927.95999998,601666856.3
MGYG000000179,LCOG1102,3546353689,287772404.2,3869930933,2388586439,244243371,4676757935.099999,3446810572,4247127589,3394695099,255599656.2,3584515925,4077697646
MGYG000000179,LCOG1104,402978798.1,8934147,298010738.2,348949496.2,10359572.44,351946454.5,628201341.3,570150814.2,188610664.7,16220337,472590514.4,519306160.4
MGYG000000179,LCOG1106,1488194625,0,1288030926,1116069486,33932666,521569854,1889710384,1225861742,1188808337,2143888,1418320505,1432200110
MGYG000000179,LCOG1109,2540856830,199921505.7,2909557153,3685538328,262404055.89999998,5295882659,7215344703,4596311970,3236237839,252110840.5,2273373418,5943339500
MGYG000000179,LCOG1115,30075462.5,0,35134262,46581457.21,0,112522970.7,143196027.7,69528062,49535244,0,29416569.75,68878296
MGYG000000179,LCOG1116,244129097.2,4926453,178767979.8,78453624.96000001,36561988,278197886,190488720.6,122342534.5,97350895.92,30093729,259391746.3,208416053.76999998
MGYG000000179,LCOG1118,559352802.2,97501818.48,622650281.9,421046185.5,110865845.7,592051780.7,602043339.8,554489183.1,499347255.5,171794811.6,381696871.7,465536444.1
MGYG000000179,LCOG1120,346482679,0,395544847,227701147.3,2524857,197457866,558726729.3,435907373,229266022,0,249333616.8,263148079
MGYG000000179,LCOG1121,28956556.63,0,91241375,73767639.69,2219004,52520125.8,80248516.19,58600515.85,119397308.8,111013,33443482.1,35682693.34
MGYG000000179,LCOG1122,22023187,0,32811930,35209263,0,35979127,44157155,43143576,38764542,0,22853944,50719727
MGYG000000179,LCOG1126,1914464593.3000002,810096200.8,2139223041.6999998,1753042896,499022912.1,3084259218,2935264079,2220460995,1796937213.1000001,529093436.3,2411425331,2735140521
MGYG000000179,LCOG1129,5047163724,1266397349,6704100029,7248171875,1534071586,5127332742,4920863697,3387232875,6870446868,1318161991,6861296141,4986019061
MGYG000000179,LCOG1131,16004103.33,0,20163855.67,11941264,0,43268529,49249333,24889048,14201346,0,25889719,21964306.33
MGYG000000179,LCOG1132,837869018,232766044,1014130493,1028853873.1700001,246635202,1613448348,1662329003,1268214418,1282768930,356318579,1267260686.3600001,1616177459
MGYG000000179,LCOG1134,286875949.7,5177155,390539963.3,492399416.9,38326787.33,433441116.1,640867810.4,566433905.3,261299125.6,18573268,265325718.9,492588899
MGYG000000179,LCOG1135,432293425.1,6987387.5,486573221.9,489417680.6,5880662.75,613382811.6,961390297.6,597208909.7,430854905.7,6076149,389971248.6,780480734.7
MGYG000000179,LCOG1136,1437528443,211126832.4,1511755540,671356791.9,322487652.8,1308366131,581146172.8,921193572.3,679118517.1,373028175.8,1085839563,1537768422
MGYG000000179,LCOG1143,15137428328,1139762614.1999998,19112653394,16287421383,1824336277,27248812474,32910649857,20486397975,15687482277,1390032051,14864666317,21908022498
MGYG000000179,LCOG1144,51221715,3432166,47101552,48982280,2859858.5,62129170,117503658,73717278.33,74572018,4353069,51656645.17,77666141.52
MGYG000000179,LCOG1145,353293705.2,115600188,412447421.6,206138613,118087705,485752439.9,497791214,275967431.5,382505150.6,229085940,357957963.7,385605660.6
MGYG000000179,LCOG1149,42690907.81,0,45275725.8,72330199.81,572376,722662156.6,113603130.7,93468848.96,62579270.05,0,55655810.95,340508987.9
MGYG000000179,LCOG1151,441683696.20000005,34809588,856190697.9,627417960.4,178225701,731716322.2,1129834933,618293441.5999999,584043882.8,38426895,553875211.3,575625500.4
MGYG000000179,LCOG1154,3628203.167,0,6568473.417,9929243,0,20469115.66,23039369.5,13296250.75,5487926.417,0,4054860.667,9163657
MGYG000000179,LCOG1155,2009212569,121819395.7,2303096481,2488359972,114219835.3,2642172030,3556839979,3185264063,2331273113,258425558.7,1876688053,2921841477
MGYG000000179,LCOG1156,6015471484,950734605.3670001,7099684269,7312819106,1730801607,9618261380,12467308199,9316456520,7007663097,1971837312,5189722791,9387149716
MGYG000000179,LCOG1158,431046419.7,496412753.5,402478744.8,469841063.3,175867834.7,642551309,743637760.3,556240506.6,373336925.4,392706120.7,497421711.1,753450813.5
MGYG000000179,LCOG1159,209344288.7,664021,201053469.4,227949741.7,166476037.3,99670124.58,239100824.5,295019056.8,128340709.2,0,245853849.2,188026891.2
MGYG000000179,LCOG1160,396819836.4,20224476.25,322731720.5,271279933.2,21255640.38,499712522.5,554379054.2,386176241.6,233733846.6,93920919.67,297476541.5,473930244.6
MGYG000000179,LCOG1161,1101589676,0,1096594982,1190094092,102633164,1289084055,2127193315,1750521685,1273431825,4484011,645794563.6,1460778169
MGYG000000179,LCOG1162,21735616,0,50894312,813887,0,12341167,3446828,12937310,33576037,0,26897440,11993133
MGYG000000179,LCOG1164,347678139.8,4020518,462289738.9,519389626.4,15487706.75,638021225.7,784393675,569472724.6,435916149.3,3329890,252209278,716473018.2
MGYG000000179,LCOG1167,448765407,155561313.2,657650228.6999999,513943936.1,37989362.83,1091171905,1130534597,793888299.8,497986751,66007486.3,486312922,1049976113
MGYG000000179,LCOG1168,16328367319,2717024634,18850565119,20846153263,3038669008,32473004283,41472733388,29333851401,21369489065,2675716245,16380529397,34182031394
MGYG000000179,LCOG1171,1392573317,232466937.77999997,1536265709,1585915383,189807806.9,1834031449,2596270726,1883119348,1340813961,210546359.3,1192702140,1911747784
MGYG000000179,LCOG1172,1164927570,267855.5,1109150633,1181376687,216041980.7,1060073223,1810461404,1279926281,973433712.6,144132250.9,1066415343.0699999,1301025223
MGYG000000179,LCOG1173,115116169,0,62981516,65629992.5,0,101937010,109381452,71863168,64361025,0,90273520.5,91243065
MGYG000000179,LCOG1178,38671321,0,32592167,59164670,0,62525087,72480919,44896778,37334073,0,53846455,144041233
MGYG000000179,LCOG1179,839156478.2,85355808.25,1249648058,1310519419,134076833.6,1911827058,2523405690,1760810349,1057918489,79871659.4,1073796687,1817071111
MGYG000000179,LCOG1180,161216102.5,96390,193508553.6,210439352.1,3185906,296730279.9,348491160.1,281892185.8,174036314,0,104728161.8,272298645.8
MGYG000000179,LCOG1181,767067958.3,103260703.7,1203514735,729703094.1,239843548.1,1338338453,1516411313,1050305290,890704523.9,343663553,904417033.7,969871411.9
MGYG000000179,LCOG1185,584171600.3,45435879.67,610994714.5,519830731.4,46100971.47,1003400944,1118810949,798377983.5,537372499.9,60471324.4,615966649.1,962397617.7
MGYG000000179,LCOG1186,179982585,24378346,166115814.3,172190782.3,16261895.25,193096808,275928688.5,225454308,164109812.3,0,145591924,240419807.8
MGYG000000179,LCOG1187,3304932,0,6177572,5147786,0,0,14001971,10512801,6643226,0,5404403,3766240
MGYG000000179,LCOG1189,54888788,0,47709528.33,63620399.5,0,66357097.17,37633669.67,92055218.33,66583191.83,0,23526257.42,71661403
MGYG000000179,LCOG1190,1032875195,116692230.6,1002705413,1206721122,462320949,1616110849,1870502581,1399848287,1318763634,145091828.5,968430133.1,1459877233
MGYG000000179,LCOG1192,46626845.6,0,58754249.64,30550731.38,6442005,105129677.7,41036883.58,52501682.98,25690478.92,13358522,16811540,62103861.14
MGYG000000179,LCOG1193,99027888.67,160804,82611633.79,111389133,1408568.5,91700906.2,224959382,158575832.5,114789878,10339663,39262863.3,79627323.64
MGYG000000179,LCOG1196,146171732,0,130204185,286147151,0,456925619,328247833,123903969,292107256,0,312991649,512141732
MGYG000000179,LCOG1200,36584100.6,0,65906074,68602736.8,2676046,90027187.17,110825474.4,71462314.75,54130450.75,0,40061972,94015430.27
MGYG000000179,LCOG1207,4119964127,163755502.5,4840845449,3864023956,169266078.8,6667570926,8763718747,5611309449,4035703718,222165490.5,3989802395,6471345348
MGYG000000179,LCOG1208,1557486263,145825581.7,1851970126,1417187025,794448941.2,2075866227,2301108709,1983089598,1423704654,1276155573,1255560320,2226883646
MGYG000000179,LCOG1209,294156392.3,51945036.85,365891840.1,311719126.5,33671784.35,436156041.8,520059536,399663964.3,370995936.4,44321534.46,224843777.8,462654430.2
MGYG000000179,LCOG1214,2735188476,654520841,3154068951,4354203531,657261839.7,1045738803,168937065.3,3626927074,1525989289,527052632,635550424.2,109399170.2
MGYG000000179,LCOG1215,362303242.3,0,212771265.4,220377653.5,161176709,346509537.7,309424305.7,203990337.5,224589500.3,0,254726824,233242924
MGYG000000179,LCOG1216,431392083.70000005,0,506981312,302002812.34000003,189752245.1,442469358.9,1094994692.3999999,647318887.5,628995756.9,143155681,385361950.4,690140643.8
MGYG000000179,LCOG1217,137317788.8,84591067.92,204737096.1,174890073.4,47932099.57,296317818.3,259258764.4,187364785.9,136568359.4,21290698,176811268.6,347026974.5
MGYG000000179,LCOG1219,203172809.1,3700672,104860589.6,111559621.4,22008531.8,176087479.5,198943745.3,100202992.2,117031978.1,38285374,151701744.8,87795187.94
MGYG000000179,LCOG1225,704176824.4,103558731.2,733377144.0799999,979078265.6,88415878.37,1138252225,1439931497,1185258627,730883178.4,106019636.4,640130873.4,879062674.8
MGYG000000179,LCOG1227,1028822555,125255169.7,1067066730,1114407761,176747708.8,1159789874,1565779439,1150763346,877867957.6,233994464.5,1095557634,687833574.9
MGYG000000179,LCOG1234,103239304.8,477689.5,108467975.8,139648651.9,3731141.857,146840030.3,165181340.5,126272164.8,115463081.7,2945967,86197863.73,173925536.7
MGYG000000179,LCOG1236,1146990924,424773052.3,1078802272,1022106045,891816792.1,1704183669,1242599593,1185783643,1036447768,346431345.5,1175792791,1606100365
MGYG000000179,LCOG1247,6120097,0,5817656,8205682.333,0,4810420.667,14714606,8870619.333,5134239,0,2627443,11851872.67
MGYG000000179,LCOG1249,2269088691,354606927.5,2754851110,2642097146,216366560.7,4609282852,4018272517,3091709844,2094428522,252993606.4,2216647497,3179168789
MGYG000000179,LCOG1250,10583272,0,15668043,11885529,0,25989764,14490712,11266372,13024449,0,5832987,32248788
MGYG000000179,LCOG1251,1207761158,2289024,1139918278,996672837,1962359,105938928.5,1377812699,1027133994,1018447733,1094343,1107611333,1168035378
