,DC.M.48.1,DC.H.48.1,NZ.H.48.1,AZ.M.48.1,NZ.M.48.3,AZ.L.48.1,AZ.M.48.2,PR.L.48.1,NZ.H.48.2,CP.L.48.1,NZ.L.48.3,CP.H.48.3,NZ.H.48.3,DC.M.48.2,NC.1D.48.1,DC.H.48.2,PR.L.48.3,PR.M.48.1,DC.L.48.1,PR.M.48.2,PR.H.48.1,CP.M.48.1,NC.1D.48.2,CP.M.48.2,AZ.L.48.2,AZ.H.48.1,CP.L.48.2,PR.L.48.2,PR.M.48.3,NZ.M.48.2,NZ.L.48.1,DC.L.48.2,AZ.L.48.3,AZ.H.48.2,NZ.M.48.1,NZ.L.48.2,DC.L.48.3,CP.L.48.3,DC.H.48.3,PR.H.48.2,CP.H.48.2,CP.M.48.3,PR.H.48.3,DC.M.48.3,AZ.H.48.3,NC.1D.48.3,CP.H.48.1,AZ.M.48.3
PR.H.48.1,0.262140733399405,0.538742023701003,0.279543197616683,0.292817679558011,0.304064224786754,0.276883116883117,0.290918419702412,0.252061855670103,0.273270283723245,0.533854166666667,0.285200411099692,0.665616797900263,0.271679197994988,0.248135256091497,0.269916142557652,0.558864588180549,0.299744245524297,0.267472411981083,0.284142071035518,0.251174934725849,0,0.694518360830229,0.301906233900052,0.655590717299578,0.2573491490459,0.350321622958931,0.508988186954289,0.275118358758548,0.285123966942149,0.308154077038519,0.312214901165737,0.275091003640146,0.307653826913457,0.332504970178926,0.332818930041152,0.255520504731861,0.285341679707877,0.504869297796002,0.537714021286442,0.25104821802935,0.685411140583554,0.695238095238095,0.285074626865672,0.299024390243902,0.312969454181272,0.327603640040445,0.747436589314625,0.320810677212061
CP.M.48.1,0.687730384412849,0.655828220858896,0.70026525198939,0.692982456140351,0.699119911991199,0.680045871559633,0.685584562996595,0.697368421052632,0.699523052464229,0.682284040995608,0.702793296089385,0.394321766561514,0.69544235924933,0.69578783151326,0.674013921113689,0.64629388816645,0.707166853303472,0.696744717304397,0.703007518796993,0.699721448467967,0.694518360830229,0,0.70176437108708,0.410362694300518,0.681539319576129,0.683881952326901,0.69432918395574,0.706285714285714,0.694790486976217,0.7058501913614,0.703081232492997,0.705286839145107,0.698185816382628,0.700721821210439,0.702797202797203,0.696661007357102,0.689734717416378,0.699042407660739,0.651791326209931,0.700615556799105,0.358024691358025,0.351136363636364,0.700854700854701,0.694825765575502,0.687848383500557,0.707440811724915,0.39360393603936,0.700490998363339
NC.1D.48.2,0.304524656837824,0.560037968675842,0.263185654008439,0.299789251844046,0.264069264069264,0.297238765565782,0.30343716433942,0.242903930131004,0.300515463917526,0.504244482173175,0.210853589598643,0.689883913764511,0.284816753926702,0.305007587253414,0.27603305785124,0.577334630350194,0.220214568040655,0.269656699889258,0.260544580886279,0.258223684210526,0.301906233900052,0.70176437108708,0,0.677239844184752,0.294148936170213,0.37178166838311,0.486141906873614,0.265214963707426,0.2334455667789,0.309636650868878,0.302150537634409,0.272926963207029,0.286552828175027,0.353336782203828,0.28643216080402,0.270478284771853,0.302452316076294,0.494240263302249,0.560693641618497,0.298387096774194,0.703766160764474,0.719151312116136,0.310985043837029,0.291237113402062,0.357142857142857,0.27122381477398,0.753480278422274,0.328149300155521
CP.M.48.2,0.646443514644351,0.619794809897405,0.667713239141811,0.651441000543774,0.668290043290043,0.645197740112994,0.648739495798319,0.668820678513732,0.663522012578616,0.65531914893617,0.672158154859967,0.337090163934426,0.661904761904762,0.661182519280206,0.643507972665148,0.621518987341772,0.677117711771177,0.664795058955643,0.674934036939314,0.667032364234778,0.655590717299578,0.410362694300518,0.677239844184752,0,0.649093904448105,0.653095370886782,0.67113194909578,0.673412029229905,0.666851749028318,0.668648648648649,0.665744327614831,0.677330391616106,0.668108108108108,0.668124658283215,0.674657534246575,0.664997217584864,0.659875495189587,0.666221628838451,0.627679118187385,0.668502202643172,0.394438722966014,0.366420274551214,0.668773038441285,0.666666666666667,0.647902869757174,0.681567328918322,0.471101417666303,0.664870689655172
AZ.L.48.2,0.291854072963518,0.543457943925234,0.296670030272452,0.272442588726514,0.318344404701073,0.221487603305785,0.243770314192849,0.252910052910053,0.296370967741935,0.508752735229759,0.299476439790576,0.666847826086956,0.272119341563786,0.272635814889336,0.274046211714132,0.575082899099953,0.311586638830898,0.266882766072393,0.302337398373984,0.260405549626467,0.2573491490459,0.681539319576129,0.294148936170213,0.649093904448105,0,0.343542623787647,0.483836206896552,0.276607239330092,0.288665254237288,0.30694087403599,0.313735691987513,0.282978723404255,0.30030959752322,0.346329113924051,0.335797254487856,0.232621784345922,0.286173633440514,0.48689138576779,0.550731477111845,0.287822878228782,0.678650442477876,0.685287610619469,0.325187032418953,0.323630981746423,0.326530612244898,0.333850931677019,0.733257661748014,0.306195596518177
AZ.H.48.1,0.331024245423058,0.507288629737609,0.32191435768262,0.304776739356179,0.354789660415611,0.337859007832898,0.311146328578975,0.364138623807132,0.317356205852674,0.513858093126386,0.358277806253203,0.667404537908135,0.311767702496179,0.337910740559098,0.383358856559469,0.551808406647116,0.358208955223881,0.373778920308483,0.333670374115268,0.376262626262626,0.350321622958931,0.683881952326901,0.37178166838311,0.653095370886782,0.343542623787647,0,0.486885245901639,0.373836608066184,0.344074844074844,0.337768679631525,0.353426069036579,0.390798786653185,0.327843540916109,0.313612565445026,0.3792383933229,0.373850868232891,0.368012422360249,0.477571115973742,0.536042573778423,0.348117586384734,0.686834733893557,0.687675858187957,0.330982367758186,0.322661330665333,0.270053475935829,0.375639713408393,0.735106998264893,0.352020202020202
CP.L.48.2,0.505840528186897,0.625910509885536,0.523421588594705,0.469762419006479,0.500266382525306,0.468558708959377,0.488524590163934,0.490384615384615,0.502320783909232,0.327137546468402,0.503239740820734,0.681120747164777,0.513151108818979,0.489274770173647,0.485888212506918,0.654622741764081,0.497276688453159,0.498075865860363,0.499214248297538,0.483660130718954,0.508988186954289,0.69432918395574,0.486141906873614,0.67113194909578,0.483836206896552,0.486885245901639,0,0.477846326416153,0.49617903930131,0.51814834297738,0.522180652057723,0.481236203090508,0.503451938396176,0.500806018269747,0.510851419031719,0.493158182813355,0.501926252063841,0.25648628613788,0.645615866388309,0.496746203904555,0.680689655172414,0.695264241592313,0.540759493670886,0.50460593654043,0.495708154506438,0.502729257641921,0.726613488034808,0.478237506716819
PR.L.48.2,0.310590631364562,0.55507662835249,0.310469314079422,0.29073482428115,0.29084092126406,0.276584022038567,0.319786096256685,0.242590559824369,0.324821246169561,0.511337868480726,0.271279516749039,0.688405797101449,0.320103092783505,0.284979423868313,0.256582633053221,0.57799511002445,0.277472527472527,0.247038917089678,0.304916317991632,0.236607142857143,0.275118358758548,0.706285714285714,0.265214963707426,0.673412029229905,0.276607239330092,0.373836608066184,0.477846326416153,0,0.281558726673985,0.330893883951908,0.322115384615385,0.247619047619048,0.319831667543398,0.340670859538784,0.30726566833056,0.235194585448393,0.268306316377865,0.490315439955728,0.559864275327193,0.273176083379046,0.695726495726496,0.711375212224109,0.34703196347032,0.319062181447503,0.348909657320872,0.314964883846569,0.747356051703878,0.336099585062241
PR.M.48.3,0.303535353535354,0.537541846006695,0.256962690488702,0.305005213764338,0.267952840300107,0.294402583423036,0.297860962566845,0.262057877813505,0.256692913385827,0.508389261744966,0.231281198003328,0.67953667953668,0.264071541294056,0.293731041456016,0.293831168831169,0.564963503649635,0.218732473359506,0.280174767886401,0.245857830037413,0.26691932864104,0.285123966942149,0.694790486976217,0.2334455667789,0.666851749028318,0.288665254237288,0.344074844074844,0.49617903930131,0.281558726673985,0,0.280701754385965,0.280929227444625,0.29898013955985,0.262620837808808,0.354540790148794,0.288323187603763,0.282773564463705,0.314178302900107,0.498373101952278,0.545630130371801,0.301916932907348,0.697596422582448,0.702127659574468,0.296850800206505,0.276200309757357,0.356632653061224,0.267543859649123,0.749712313003452,0.325257731958763
NZ.M.48.2,0.328773815339521,0.550859266140269,0.295156407669021,0.333501006036217,0.261741424802111,0.315432742440042,0.305483028720627,0.300771208226221,0.287088607594937,0.529633620689655,0.27989417989418,0.681696188942566,0.268795056642636,0.327493917274939,0.324648254299114,0.587048334115439,0.278575225943647,0.314435695538058,0.260145681581686,0.315436241610738,0.308154077038519,0.7058501913614,0.309636650868878,0.668648648648649,0.30694087403599,0.337768679631525,0.51814834297738,0.330893883951908,0.280701754385965,0,0.207734806629834,0.326773692387364,0.250928381962865,0.371200797209766,0.262665198237885,0.306966998428497,0.331074035453597,0.524752475247525,0.56422232601588,0.318158303155717,0.704926908500271,0.710027100271003,0.240314136125654,0.308801591248135,0.356034051076615,0.277926242650989,0.753485778025655,0.360891089108911
NZ.L.48.1,0.338757396449704,0.557592853784673,0.287699433865157,0.342987804878049,0.258861439312567,0.32331223628692,0.330020920502092,0.302192066805846,0.291794871794872,0.529928610653487,0.284718498659517,0.683461117196057,0.273343766301513,0.336609336609337,0.317553191489362,0.594299287410926,0.28617536309844,0.308886509635974,0.26462836056932,0.310889005786428,0.312214901165737,0.703081232492997,0.302150537634409,0.665744327614831,0.313735691987513,0.353426069036579,0.522180652057723,0.322115384615385,0.280929227444625,0.207734806629834,0,0.324196099103848,0.257250268528464,0.387468671679198,0.254780652418448,0.310308182784272,0.318739989321943,0.520234291799787,0.5765426283561,0.323375262054507,0.698553948832036,0.711676812396237,0.247351694915254,0.316239316239316,0.372292191435768,0.26775956284153,0.751858204688393,0.378606965174129
DC.L.48.2,0.309319899244333,0.550759013282732,0.292632663575477,0.311850311850312,0.290629962943356,0.284940411700975,0.332459360251704,0.24008690928843,0.318297009630005,0.505888951205833,0.284329563812601,0.682644628099173,0.307494866529774,0.266323907455013,0.234304932735426,0.564327485380117,0.293168370091447,0.269526952695269,0.297507788161994,0.215401785714286,0.275091003640146,0.705286839145107,0.272926963207029,0.677330391616106,0.282978723404255,0.390798786653185,0.481236203090508,0.247619047619048,0.29898013955985,0.326773692387364,0.324196099103848,0,0.316666666666667,0.348453608247423,0.322475570032573,0.245429362880886,0.258745141588007,0.486042692939245,0.539320388349515,0.278768233387358,0.698545861297539,0.711024498886414,0.331983805668016,0.302290076335878,0.342091705306543,0.311764705882353,0.757870635374928,0.322480620155039
