Genome,OG,LFQ intensity HiSF_14spcs_m04_2_147,LFQ intensity HiSF_14spcs_m06_2_148,LFQ intensity HiSF_14spcs_m07_2_149,LFQ intensity HiSF_14spcs_m10_2_150,LFQ intensity HiSF_14spcs_m13_2_151,LFQ intensity HiSF_15spcs_m03_1_132,LFQ intensity HiSF_15spcs_m07_1_133,LFQ intensity HiSF_15spcs_m09_1_134,LFQ intensity HiSF_15spcs_m14_1_136,LFQ intensity PEFi_14spcs_m00_0_127,LFQ intensity PEFi_14spcs_m01_1_128,LFQ intensity PEFi_14spcs_m02_1_129,LFQ intensity PEFi_14spcs_m04_1_130,LFQ intensity PEFi_14spcs_m13_1_131,LFQ intensity PEFi_15spcs_m05_2_142,LFQ intensity PEFi_15spcs_m08_2_143,LFQ intensity PEFi_15spcs_m09_2_144,LFQ intensity PEFi_15spcs_m12_2_145,LFQ intensity PEFi_15spcs_m14_2_146
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0345,0,1667700.0,2165900,1578800,0.0,0,2840300.0,1349800.0,2690700,2754700.0,5856800,4949900.0,7121000.0,4129400.0,3927400,4060700,4353900.0,6933600.0,3503600
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0346,1073800,0.0,0,0,0.0,1736700,0.0,1672100.0,0,0.0,225180,0.0,0.0,0.0,1864500,0,0.0,964480.0,0
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0348,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,637800,522060.0,373790.0,0.0,0,0,0.0,0.0,0
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0359,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,2467900,0.0,0.0,0.0,2542500,0,0.0,0.0,0
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0362,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,652920.0,0.0,0.0,557720,0,452790.0,0.0,0
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0363,46040000,24913600.0,20952100,23311000,25771500.0,27397000,39839300.0,158054000.0,31620800,116962980.0,83435000,105743000.0,108265000.0,93251800.0,85495000,88571000,87174100.0,68182000.0,81011000
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0364,678430,1085600.0,614260,712220,0.0,0,1751100.0,0.0,746930,3239400.0,721560,567720.0,1689300.0,1712700.0,1466200,0,902880.0,0.0,350940
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0365,6906900,7539200.0,8074100,9138900,6015400.0,5961500,13137000.0,13010000.0,2121600,19947000.0,17859000,23214000.0,8475700.0,16895000.0,17087000,7068600,9214400.0,12668000.0,16149000
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0366,0,1384000.0,0,0,0.0,0,0.0,0.0,640450,2376800.0,2699000,2650700.0,2183730.0,1868940.0,1648560,294150,866680.0,1167010.0,299600
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0367,0,0.0,0,0,0.0,0,0.0,0.0,0,10571000.0,6348400,9112400.0,7678900.0,5580900.0,5585200,6865800,6085700.0,3951000.0,4749800
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0370,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,294240,0,0.0,0.0,0
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0372,52450000,54486000.0,46258000,37434000,46836000.0,39818000,58986000.0,38792000.0,50606000,96486000.0,82118000,82417000.0,92430000.0,71754000.0,64915000,47557000,54780000.0,42028000.0,44346000
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0379,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0381,977410,0.0,0,0,413960.0,730760,0.0,0.0,0,832120.0,356560,1502100.0,921430.0,0.0,0,0,697800.0,0.0,0
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0383,5199300,9633900.0,5088700,5855200,9032900.0,9242000,6536500.0,16492000.0,359360,5590800.0,9190700,10954000.0,3621900.0,5908100.0,5198800,8732000,4095200.0,11113000.0,5023000
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0388,2974140,1520900.0,5582000,3074700,1029400.0,2438200,2870910.0,3302400.0,2492110,5131500.0,3805880,3427500.0,940930.0,1633300.0,10992700,3288600,3018020.0,3865500.0,1539200
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0394,2931480,8149330.0,9970900,8616770,6692750.0,12172400,5827100.0,5392700.0,4719500,19592600.0,14200400,11812420.0,14943590.0,11534300.0,18911700,8873100,11772800.0,15476200.0,7521420
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0395,0,0.0,0,0,0.0,0,0.0,0.0,258410,227320.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0399,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,452260,0.0,0.0,0.0,0,0,0.0,0.0,0
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0403,206010,132500.0,307040,235660,235300.0,201520,1711100.0,1009500.0,1029200,5933200.0,5021300,2718200.0,3052700.0,1921500.0,2293500,635640,1643200.0,882460.0,763120
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0404,12962000,10574000.0,14264000,10096000,18042000.0,9807700,13514000.0,13382000.0,6201300,15725000.0,10979000,13723000.0,14125000.0,14010000.0,17376000,9478200,7558500.0,15176000.0,6537900
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0412,15583620,17150600.0,22867400,16235200,13769000.0,29418800,21841380.0,170941130.0,31690700,27950000.0,30188930,20350100.0,26685330.0,27016450.0,46252100,28261600,31203300.0,45390900.0,24621000
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0414,367280,393760.0,541890,397150,945250.0,368650,492910.0,731860.0,0,628610.0,687550,441450.0,774420.0,489350.0,693510,485270,409980.0,964750.0,321530
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0419,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,124100.0,0.0,0,0,0.0,0.0,0
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0423,366450,1888200.0,0,1447600,1579000.0,0,0.0,0.0,0,8453900.0,4426900,7652400.0,6312400.0,6092500.0,3715300,3132500,2893700.0,655150.0,2934600
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0425,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,1158700.0,642660.0,1251900.0,0,0,0.0,0.0,0
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0426,7473000,5900800.0,5525100,10505000,9717900.0,2043500,5141900.0,7018200.0,6588800,5726700.0,5057600,6450100.0,7708300.0,992130.0,8030400,5667600,4415300.0,7143000.0,2489300
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0427,90604000,76964000.0,115980000,92372000,62061000.0,101230000,78834000.0,106610000.0,79949000,105830000.0,120440000,104790000.0,101120000.0,96637000.0,92459000,91804000,101670000.0,125500000.0,127410000
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0436,316020,1854990.0,824050,2306980,491000.0,631830,632050.0,555080.0,1144200,29805500.0,14622230,34887800.0,17823790.0,17854700.0,10559100,13586180,13351200.0,4983600.0,12168480
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0438,3202500,3766500.0,5936600,4296200,2131800.0,4185200,0.0,4509300.0,5141600,6737500.0,8698980,10543910.0,8211010.0,6724700.0,17417470,7492000,6783160.0,13370800.0,11663140
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0439,127310,0.0,0,0,0.0,0,0.0,0.0,0,188120.0,140680,186120.0,177170.0,158490.0,219730,0,0.0,0.0,0
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0440,0,0.0,0,0,0.0,0,0.0,0.0,0,187010.0,0,238750.0,0.0,0.0,0,0,0.0,0.0,0
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0441,0,2934600.0,2202500,0,1720200.0,0,0.0,3067900.0,2467800,2192600.0,670330,2593200.0,1107700.0,3116000.0,2782100,0,977560.0,2807400.0,1057500
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0443,924130,1303400.0,443130,1141400,1166200.0,1627400,1222200.0,0.0,1236900,4162300.0,1855000,4749500.0,3519700.0,4615900.0,2166300,1715300,1408600.0,1316800.0,2326400
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0446,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,1158700.0,642660.0,1251900.0,0,0,0.0,0.0,0
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0449,1082300,795650.0,526230,0,0.0,5356600,4622400.0,3755800.0,3815500,28157000.0,42177000,57850000.0,36929000.0,35264000.0,43223000,47131000,65168000.0,59464000.0,29893000
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0451,652910,1067000.0,0,1233600,0.0,0,107100.0,0.0,0,4106530.0,3916970,6735780.0,9025280.0,5711880.0,306330,5777600,3728330.0,0.0,3287100
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0454,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,204230,0,0.0,0.0,0
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0456,0,0.0,0,0,0.0,0,0.0,0.0,0,885420.0,1647700,1751500.0,1636900.0,1706900.0,0,0,1561300.0,0.0,1727300
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0457,10146600,5242400.0,14865500,28335900,11918600.0,4793800,10092200.0,2146800.0,7441380,129590700.0,67455150,87361430.0,72014870.0,89448460.0,35029490,56309400,58265150.0,30290290.0,29308820
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0458,232154000,182491000.0,132492000,239317000,205836000.0,204074000,294697000.0,182338000.0,299813000,371010000.0,300120000,350490000.0,294400000.0,289810000.0,358020000,303140000,290000000.0,282640000.0,262580000
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0459,8047000,5673900.0,2579900,5606400,6249200.0,3131300,4798000.0,5376300.0,5858500,11939000.0,11237000,10581000.0,8226900.0,9062200.0,16114000,15244000,7667600.0,10969000.0,9037200
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0460,14049000,14338000.0,12953000,13485000,16256000.0,18433000,18289000.0,12781000.0,13618000,38816000.0,31530000,42245000.0,34267000.0,29544000.0,27331000,21104000,26108000.0,29234000.0,18312000
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0461,940300,706390.0,763290,4052500,684260.0,993340,4496900.0,1807000.0,2164800,8258500.0,9755100,10185000.0,10939000.0,6347700.0,6844500,11350000,14234000.0,3938300.0,13867000
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0462,209950,0.0,0,0,0.0,0,0.0,0.0,0,0.0,1145000,0.0,0.0,0.0,0,53220,0.0,0.0,0
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0463,0,0.0,0,0,0.0,0,3709800.0,11006000.0,13156000,17569370.0,12797290,10629030.0,17422600.0,11464000.0,9054540,9837000,9062180.0,6276520.0,6233850
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0465,0,0.0,0,0,0.0,0,0.0,0.0,0,3292100.0,2381100,1947300.0,1263000.0,1491100.0,2720500,2397400,2577000.0,2828500.0,0
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0466,0,0.0,818490,0,0.0,0,0.0,0.0,0,2381460.0,1140000,1202400.0,1773070.0,889280.0,330720,0,0.0,0.0,513130
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0469,0,0.0,0,0,0.0,0,0.0,0.0,0,370620.0,0,515450.0,440360.0,701750.0,0,0,0.0,0.0,0
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0471,0,0.0,879380,0,0.0,647100,1354800.0,2443600.0,1697100,1000600.0,640790,592500.0,811230.0,0.0,688020,0,434820.0,2331800.0,0
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0473,9499000,3471300.0,4897000,13418000,6987700.0,19755000,9744400.0,11646000.0,18874000,49309000.0,40138000,47954000.0,44213000.0,44765000.0,39645000,33499000,40783000.0,27678000.0,25470000
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0480,400458200,405892400.0,270920000,463244100,376162800.0,255115500,199270000.0,169478000.0,194840100,475534000.0,440620000,481008000.0,507546000.0,489633000.0,426030000,463391000,581778000.0,436878000.0,496223000
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0484,6690100,0.0,0,1270400,0.0,0,0.0,0.0,0,9093800.0,3442200,838000.0,11090000.0,761490.0,0,2054900,1955700.0,670250.0,513440
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0488,1372200,1920800.0,0,1836600,2110800.0,0,0.0,0.0,3270500,2121300.0,1778100,1976400.0,1950400.0,1583700.0,2790100,0,1618000.0,1352500.0,1156000
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0489,0,0.0,0,0,0.0,0,0.0,0.0,0,1033300.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0
Bacteroides_thetaiotaomicron_VPI-5482,LCOG0491,3429100,2062100.0,0,4300700,3697000.0,3100400,5359200.0,803840.0,0,6898500.0,2255400,7977900.0,1928100.0,1622300.0,4804900,5569600,3378000.0,3078400.0,2478300
